type bsdf_data
format angles=deg bsdf=value scale=1
angles measured from local surface normal
AOI	0	deg.
FRED TIS integral (0-1)	4.14680360550337E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=0, AZI=0) [1/sr]
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=60) [1/sr]
30	0	0	60	1.46992997973215E-02
30	0	5	60	1.62642150790009E-02
30	0	10	60	1.75660445430245E-02
30	0	15	60	1.82779808484721E-02
30	0	20	60	1.82268523930202E-02
30	0	25	60	1.74836847681731E-02
30	0	30	60	1.63094447209876E-02
30	0	35	60	1.50106779136976E-02
30	0	40	60	1.38190333852114E-02
30	0	45	60	1.28502618704475E-02
30	0	50	60	1.21232703313486E-02
30	0	55	60	1.15993393128997E-02
30	0	60	60	1.12179925975388E-02
30	0	65	60	1.09228856034768E-02
30	0	70	60	1.06770250103798E-02
30	0	75	60	1.04673081319284E-02
30	0	80	60	1.02998197263098E-02
30	0	85	60	1.01898177803954E-02
30	0	89.9	60	1.01513285932999E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=70) [1/sr]
30	0	0	70	1.46992997973215E-02
30	0	5	70	1.56796747702985E-02
30	0	10	70	1.62946371861492E-02
30	0	15	70	1.63554764901105E-02
30	0	20	70	1.58205466928232E-02
30	0	25	70	1.48191561667574E-02
30	0	30	70	1.35829903464532E-02
30	0	35	70	1.23411506296147E-02
30	0	40	70	1.12483467931689E-02
30	0	45	70	1.03689389650641E-02
30	0	50	70	9.69729694162141E-03
30	0	55	70	9.18847776310653E-03
30	0	60	70	8.78581181234786E-03
30	0	65	70	8.44188858488388E-03
30	0	70	70	8.13145184477074E-03
30	0	75	70	7.85435598261671E-03
30	0	80	70	7.62896827918595E-03
30	0	85	70	7.48024655381713E-03
30	0	89.9	70	7.42819621304765E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=80) [1/sr]
30	0	0	80	1.46992997973215E-02
30	0	5	80	0.015103968626565
30	0	10	80	1.51460650277258E-02
30	0	15	80	1.47684911338283E-02
30	0	20	80	1.40068572657284E-02
30	0	25	80	1.29802780207319E-02
30	0	30	80	1.18453644759598E-02
30	0	35	80	1.07431057197945E-02
30	0	40	80	9.7660775839876E-03
30	0	45	80	8.95286130279636E-03
30	0	50	80	8.30027880750525E-03
30	0	55	80	7.7813605088669E-03
30	0	60	80	7.36184572351195E-03
30	0	65	80	7.01252432603832E-03
30	0	70	80	6.71642308221998E-03
30	0	75	80	6.47037513387326E-03
30	0	80	80	6.28164859197747E-03
30	0	85	80	6.16181953826035E-03
30	0	89.9	80	6.12065009520695E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=90) [1/sr]
30	0	0	90	1.46992997973215E-02
30	0	5	90	1.45558545238283E-02
30	0	10	90	0.014140037794335
30	0	15	90	1.34927176327817E-02
30	0	20	90	1.26737820665638E-02
30	0	25	90	1.17521281610117E-02
30	0	30	90	0.010795468032229
30	0	35	90	9.86216439053391E-03
30	0	40	90	8.99638065425834E-03
30	0	45	90	8.22669272874537E-03
30	0	50	90	7.56741146504613E-03
30	0	55	90	7.02146053671234E-03
30	0	60	90	6.58372935984348E-03
30	0	65	90	6.24417827724823E-03
30	0	70	90	5.99038352524508E-03
30	0	75	90	5.80951395008774E-03
30	0	80	90	5.68987085617882E-03
30	0	85	90	5.62211594957626E-03
30	0	89.9	90	5.60023368232068E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=100) [1/sr]
30	0	0	100	1.46992997973215E-02
30	0	5	100	1.40489605062431E-02
30	0	10	100	0.013278000279034
30	0	15	100	1.24789060460804E-02
30	0	20	100	0.011696363519811
30	0	25	100	1.09348703284901E-02
30	0	30	100	1.01790332495158E-02
30	0	35	100	9.41595448507066E-03
30	0	40	100	8.65074650172177E-03
30	0	45	100	7.90960451199192E-03
30	0	50	100	7.23104437918988E-03
30	0	55	100	6.65197517460293E-03
30	0	60	100	6.19645787585435E-03
30	0	65	100	5.87095795341166E-03
30	0	70	100	5.66515200641457E-03
30	0	75	100	5.55570492904703E-03
30	0	80	100	5.51164241341223E-03
30	0	85	100	5.50136192987961E-03
30	0	89.9	100	5.50092555981367E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=110) [1/sr]
30	0	0	110	1.46992997973215E-02
30	0	5	110	1.35924639216084E-02
30	0	10	110	1.25509479150732E-02
30	0	15	110	1.16721229629333E-02
30	0	20	110	1.09615654530005E-02
30	0	25	110	1.03618402898041E-02
30	0	30	110	9.79025213013717E-03
30	0	35	110	9.17764540831132E-03
30	0	40	110	8.49867765129304E-03
30	0	45	110	7.78051789494136E-03
30	0	50	110	7.08564879540479E-03
30	0	55	110	6.48134514909678E-03
30	0	60	110	6.0149378872066E-03
30	0	65	110	5.70415821441001E-03
30	0	70	110	5.53903493496637E-03
30	0	75	110	5.48809515875384E-03
30	0	80	110	5.50582643414538E-03
30	0	85	110	5.54291018223774E-03
30	0	89.9	110	5.56026575190338E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=120) [1/sr]
30	0	0	120	1.46992997973215E-02
30	0	5	120	1.31920733511605E-02
30	0	10	120	0.011945772167955
30	0	15	120	1.10236757646524E-02
30	0	20	120	1.03807523210555E-02
30	0	25	120	9.90758371968911E-03
30	0	30	120	9.47363029777555E-03
30	0	35	120	8.97224331421426E-03
30	0	40	120	8.35956979598935E-03
30	0	45	120	7.66632480724215E-03
30	0	50	120	6.97268801579882E-03
30	0	55	120	6.36478302431183E-03
30	0	60	120	5.90163122608027E-03
30	0	65	120	5.60465797552531E-03
30	0	70	120	5.46237373779496E-03
30	0	75	120	5.43905213927725E-03
30	0	80	120	5.48343275377007E-03
30	0	85	120	5.53995375557037E-03
30	0	89.9	120	5.56444905784003E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=130) [1/sr]
30	0	0	130	1.46992997973215E-02
30	0	5	130	1.28510478327713E-02
30	0	10	130	1.14496132614308E-02
30	0	15	130	0.010497336040552
30	0	20	130	9.89557088952831E-03
30	0	25	130	9.49444741048594E-03
30	0	30	130	9.13462856738729E-03
30	0	35	130	8.69276152090284E-03
30	0	40	130	8.12171054442046E-03
30	0	45	130	7.45865330101142E-03
30	0	50	130	6.79144648251922E-03
30	0	55	130	6.20868477426172E-03
30	0	60	130	5.76640971818915E-03
30	0	65	130	5.48104944099309E-03
30	0	70	130	5.3375706202535E-03
30	0	75	130	5.30052801857377E-03
30	0	80	130	5.32393866520938E-03
30	0	85	130	5.3615254078689E-03
30	0	89.9	130	5.37839979727286E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=140) [1/sr]
30	0	0	140	1.46992997973215E-02
30	0	5	140	1.25710810496497E-02
30	0	10	140	1.10522667668988E-02
30	0	15	140	0.010071171009294
30	0	20	140	9.47841016025914E-03
30	0	25	140	9.09441762516506E-03
30	0	30	140	8.74719508197465E-03
30	0	35	140	8.3152973563215E-03
30	0	40	140	7.76220030633582E-03
30	0	45	140	7.13346948077629E-03
30	0	50	140	6.51457142550031E-03
30	0	55	140	5.98154295750109E-03
30	0	60	140	5.57464052757902E-03
30	0	65	140	5.29793469618129E-03
30	0	70	140	5.13151127811534E-03
30	0	75	140	5.04493102726943E-03
30	0	80	140	5.00757228765275E-03
30	0	85	140	4.99513442766576E-03
30	0	89.9	140	4.99264751142362E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=150) [1/sr]
30	0	0	150	1.46992997973215E-02
30	0	5	150	1.23529691355492E-02
30	0	10	150	1.07469797068913E-02
30	0	15	150	9.73598900202956E-03
30	0	20	150	9.12717762256599E-03
30	0	25	150	8.72080234718334E-03
30	0	30	150	8.34384492885786E-03
30	0	35	150	7.88883142522053E-03
30	0	40	150	7.33738206525255E-03
30	0	45	150	6.74293419324097E-03
30	0	50	150	6.18189158733254E-03
30	0	55	150	5.7095743395357E-03
30	0	60	150	5.3439380326527E-03
30	0	65	150	5.07306560338888E-03
30	0	70	150	4.87224824372771E-03
30	0	75	150	4.7199282448956E-03
30	0	80	150	4.60650675401772E-03
30	0	85	150	4.53392775577956E-03
30	0	89.9	150	4.50866702534392E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=160) [1/sr]
30	0	0	160	1.46992997973215E-02
30	0	5	160	0.012197052425252
30	0	10	160	1.05301143658348E-02
30	0	15	160	9.49155306247109E-03
30	0	20	160	8.85567468910762E-03
30	0	25	160	8.41057314385427E-03
30	0	30	160	7.98838170395577E-03
30	0	35	160	7.49913820691871E-03
30	0	40	160	6.94242177266996E-03
30	0	45	160	6.37704859255683E-03
30	0	50	160	5.86859504330013E-03
30	0	55	160	5.45180474147167E-03
30	0	60	160	5.12329676827343E-03
30	0	65	160	4.85611455266602E-03
30	0	70	160	4.6220300143359E-03
30	0	75	160	4.40972352423032E-03
30	0	80	160	4.23002882382186E-03
30	0	85	160	4.1070542471122E-03
30	0	89.9	160	4.06314389220214E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=170) [1/sr]
30	0	0	170	1.46992997973215E-02
30	0	5	170	1.21034676405725E-02
30	0	10	170	1.04002068790212E-02
30	0	15	170	9.34196135303683E-03
30	0	20	170	8.68272410116445E-03
30	0	25	170	8.2045218607632E-03
30	0	30	170	7.74533520706757E-03
30	0	35	170	7.22879155877856E-03
30	0	40	170	6.66679876376336E-03
30	0	45	170	6.12080661645721E-03
30	0	50	170	5.64812499731717E-03
30	0	55	170	5.26916595768262E-03
30	0	60	170	4.96582212925684E-03
30	0	65	170	4.70073878021568E-03
30	0	70	170	4.44376854283783E-03
30	0	75	170	4.19168736867472E-03
30	0	80	170	3.96969812223834E-03
30	0	85	170	3.81567693607801E-03
30	0	89.9	170	3.76052353347545E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=180) [1/sr]
30	0	0	180	1.46992997973215E-02
30	0	5	180	1.20722679265025E-02
30	0	10	180	1.03569107455416E-02
30	0	15	180	9.29151390268407E-03
30	0	20	180	8.62322368898436E-03
30	0	25	180	8.1322950005945E-03
30	0	30	180	7.65916181065734E-03
30	0	35	180	7.13248387856108E-03
30	0	40	180	6.56846174390431E-03
30	0	45	180	6.02925856064336E-03
30	0	50	180	5.56914159979459E-03
30	0	55	180	5.2034719940583E-03
30	0	60	180	0.004908958088967
30	0	65	180	4.6445698399792E-03
30	0	70	180	4.37958271546356E-03
30	0	75	180	4.11383392562422E-03
30	0	80	180	3.87763808511326E-03
30	0	85	180	3.71341522576451E-03
30	0	89.9	180	3.65461831737222E-03
AOI	40	deg.
FRED TIS integral (0-1)	5.68273307101866E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=0) [1/sr]
40	0	0	0	0.011460519520448
40	0	5	0	0.013957859360611
40	0	10	0	1.77717362949456E-02
40	0	15	0	2.33178637753465E-02
40	0	20	0	3.09075514526647E-02
40	0	25	0	4.04615826232618E-02
40	0	30	0	0.051141771087655
40	0	35	0	6.12319763760727E-02
40	0	40	0	6.87393230079967E-02
40	0	45	0	7.26550283765977E-02
40	0	50	0	7.38717751922984E-02
40	0	55	0	7.48837730070658E-02
40	0	60	0	7.87817344224415E-02
40	0	65	0	8.86224468936391E-02
40	0	70	0	0.107207677205623
40	0	75	0	0.136049665425802
40	0	80	0	0.172244454948114
40	0	85	0	0.204960651539055
40	0	89.9	0	0.218513336669126
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=10) [1/sr]
40	0	0	10	0.011460519520448
40	0	5	10	1.39056737605888E-02
40	0	10	10	1.75915089331455E-02
40	0	15	10	2.28661205961449E-02
40	0	20	10	2.99516177872927E-02
40	0	25	10	3.86939716331021E-02
40	0	30	10	4.82707428888886E-02
40	0	35	10	5.71429653392966E-02
40	0	40	10	6.36143010816463E-02
40	0	45	10	6.68950739322683E-02
40	0	50	10	6.78303615532591E-02
40	0	55	10	6.86098079376721E-02
40	0	60	10	7.19035332257669E-02
40	0	65	10	0.080302294176514
40	0	70	10	0.096080757127583
40	0	75	10	0.120301057905052
40	0	80	10	0.150312207657905
40	0	85	10	0.177141584854999
40	0	89.9	10	0.188185009761284
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=20) [1/sr]
40	0	0	20	0.011460519520448
40	0	5	20	0.013753660053411
40	0	10	20	1.70785154808133E-02
40	0	15	20	2.16136795674207E-02
40	0	20	20	2.73764822788396E-02
40	0	25	20	3.40706834740361E-02
40	0	30	20	4.09660447871358E-02
40	0	35	20	4.69760802724693E-02
40	0	40	20	5.10790836891839E-02
40	0	45	20	5.29407040131589E-02
40	0	50	20	5.32605842084317E-02
40	0	55	20	0.05353042021092
40	0	60	20	5.54846164774242E-02
40	0	65	20	6.07133446379704E-02
40	0	70	20	7.04365752199364E-02
40	0	75	20	8.49368898572239E-02
40	0	80	20	0.102290044826047
40	0	85	20	0.117337886754311
40	0	89.9	20	0.123423266511172
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=30) [1/sr]
40	0	0	30	0.011460519520448
40	0	5	30	1.35146366587981E-02
40	0	10	30	1.63073287817243E-02
40	0	15	30	1.98235121804655E-02
40	0	20	30	0.023890581952007
40	0	25	30	2.81478658326974E-02
40	0	30	30	3.20754203670824E-02
40	0	35	30	3.51164096391156E-02
40	0	40	30	3.68926826224276E-02
40	0	45	30	3.74242644165293E-02
40	0	50	30	0.037197175676233
40	0	55	30	3.70115737093609E-02
40	0	60	30	3.77266433278147E-02
40	0	65	30	4.00602063243467E-02
40	0	70	30	4.44402493028686E-02
40	0	75	30	5.07578117250308E-02
40	0	80	30	0.057975390091906
40	0	85	30	6.39760100436432E-02
40	0	89.9	30	6.63433706921425E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=40) [1/sr]
40	0	0	40	0.011460519520448
40	0	5	40	1.32075030600957E-02
40	0	10	40	1.53780858808121E-02
40	0	15	40	1.78138291671161E-02
40	0	20	40	2.02583611304075E-02
40	0	25	40	2.24168070667565E-02
40	0	30	40	2.40363763485281E-02
40	0	35	40	0.024973229374602
40	0	40	40	2.52293222398761E-02
40	0	45	40	2.49582646095684E-02
40	0	50	40	2.44369406787486E-02
40	0	55	40	2.40031420715012E-02
40	0	60	40	2.39777515027402E-02
40	0	65	40	2.45951316708034E-02
40	0	70	40	0.025942655688548
40	0	75	40	2.78929402287812E-02
40	0	80	40	3.00451993456109E-02
40	0	85	40	3.17664610537039E-02
40	0	89.9	40	3.24293134875766E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=50) [1/sr]
40	0	0	50	0.011460519520448
40	0	5	50	0.012854275717751
40	0	10	50	1.43919287506838E-02
40	0	15	50	1.58577306710466E-02
40	0	20	50	1.70221625657424E-02
40	0	25	50	1.77280569072634E-02
40	0	30	50	1.79421191531931E-02
40	0	35	50	1.77425856305003E-02
40	0	40	50	1.72663143167404E-02
40	0	45	50	1.66584294239455E-02
40	0	50	50	1.60462600213159E-02
40	0	55	50	1.55322711618947E-02
40	0	60	50	1.51918565335437E-02
40	0	65	50	1.50676204625938E-02
40	0	70	50	0.015159919928129
40	0	75	50	1.54186913505965E-02
40	0	80	50	1.57453409978909E-02
40	0	85	50	1.60147214242887E-02
40	0	89.9	50	1.61188222705466E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=60) [1/sr]
40	0	0	60	0.011460519520448
40	0	5	60	1.24770971787359E-02
40	0	10	60	1.34321756764509E-02
40	0	15	60	1.41312488163423E-02
40	0	20	60	0.014429972886768
40	0	25	60	0.014297419917535
40	0	30	60	1.38190333852114E-02
40	0	35	60	1.31420266000374E-02
40	0	40	60	1.24082537186265E-02
40	0	45	60	1.17140899664015E-02
40	0	50	60	1.11046642272136E-02
40	0	55	60	0.01058846740366
40	0	60	60	1.01565182053202E-02
40	0	65	60	9.79693868659895E-03
40	0	70	60	9.50218576188323E-03
40	0	75	60	9.27015662212053E-03
40	0	80	60	9.10211943904997E-03
40	0	85	60	9.00023757351637E-03
40	0	89.9	60	8.96610933514828E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=70) [1/sr]
40	0	0	70	0.011460519520448
40	0	5	70	1.20958325246829E-02
40	0	10	70	1.25553108674147E-02
40	0	15	70	1.27116708220212E-02
40	0	20	70	0.012507430262835
40	0	25	70	1.19818642984017E-02
40	0	30	70	1.12483467931689E-02
40	0	35	70	1.04406098909315E-02
40	0	40	70	9.66452010631001E-03
40	0	45	70	8.97705021529361E-03
40	0	50	70	8.39046894891295E-03
40	0	55	70	7.88923974463083E-03
40	0	60	70	7.44899482600419E-03
40	0	65	70	7.05155810703957E-03
40	0	70	70	6.69290404905531E-03
40	0	75	70	6.38326457074863E-03
40	0	80	70	6.1413842464614E-03
40	0	85	70	5.98680902839117E-03
40	0	89.9	70	5.93362438528169E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=80) [1/sr]
40	0	0	80	0.011460519520448
40	0	5	80	1.17265833275921E-02
40	0	10	80	1.17908440521281E-02
40	0	15	80	0.011603255616171
40	0	20	80	1.11629201119033E-02
40	0	25	80	0.010521967809339
40	0	30	80	9.7660775839876E-03
40	0	35	80	8.98415228170924E-03
40	0	40	80	8.24391055512169E-03
40	0	45	80	7.58214997994163E-03
40	0	50	80	7.00814216985913E-03
40	0	55	80	6.5138645044773E-03
40	0	60	80	6.08533024627245E-03
40	0	65	80	5.71147810562957E-03
40	0	70	80	5.38888610880956E-03
40	0	75	80	5.12205907499285E-03
40	0	80	80	4.92047321587438E-03
40	0	85	80	4.79442555362345E-03
40	0	89.9	80	4.75151098034528E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=90) [1/sr]
40	0	0	90	0.011460519520448
40	0	5	90	1.13811501012798E-02
40	0	10	90	1.11465674836602E-02
40	0	15	90	1.07677277857642E-02
40	0	20	90	1.02637395668424E-02
40	0	25	90	9.66193834612346E-03
40	0	30	90	8.99638065425834E-03
40	0	35	90	8.30452193826223E-03
40	0	40	90	7.62277538660652E-03
40	0	45	90	6.98224098312663E-03
40	0	50	90	6.40580568042452E-03
40	0	55	90	5.90717447766853E-03
40	0	60	90	5.49164380523562E-03
40	0	65	90	5.15797087477434E-03
40	0	70	90	4.90063805238088E-03
40	0	75	90	4.71202024330521E-03
40	0	80	90	4.58422382513565E-03
40	0	85	90	4.51053819351036E-03
40	0	89.9	90	4.48650702128361E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=100) [1/sr]
40	0	0	100	0.011460519520448
40	0	5	100	1.10672603524272E-02
40	0	10	100	1.06157567485676E-02
40	0	15	100	1.01483533990095E-02
40	0	20	100	9.67530119297751E-03
40	0	25	100	9.18302569540385E-03
40	0	30	100	8.65074650172176E-03
40	0	35	100	8.06836845995016E-03
40	0	40	100	7.44786847682044E-03
40	0	45	100	6.82288053629589E-03
40	0	50	100	6.2376117622227E-03
40	0	55	100	5.73225715887893E-03
40	0	60	100	5.33251347202951E-03
40	0	65	100	5.04611376565497E-03
40	0	70	100	0.004864646971737
40	0	75	100	4.76775425866103E-03
40	0	80	100	4.72831245816044E-03
40	0	85	100	4.71872117515957E-03
40	0	89.9	100	4.71812606393559E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=110) [1/sr]
40	0	0	110	0.011460519520448
40	0	5	110	1.07892827961536E-02
40	0	10	110	1.01840716195889E-02
40	0	15	110	9.68597427164704E-03
40	0	20	110	9.27814216482968E-03
40	0	25	110	8.90466125128496E-03
40	0	30	110	8.49867765129305E-03
40	0	35	110	8.01361171174887E-03
40	0	40	110	7.44585625983389E-03
40	0	45	110	6.83643352421633E-03
40	0	50	110	6.25089843111117E-03
40	0	55	110	5.75170954297337E-03
40	0	60	110	5.37917525342393E-03
40	0	65	110	5.14603479063271E-03
40	0	70	110	5.04059926656623E-03
40	0	75	110	5.03223991223177E-03
40	0	80	110	5.07764198027713E-03
40	0	85	110	5.12999741662509E-03
40	0	89.9	110	5.15219201295801E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=120) [1/sr]
40	0	0	120	0.011460519520448
40	0	5	120	0.010549148726411
40	0	10	120	9.83510643515872E-03
40	0	15	120	9.32916435520971E-03
40	0	20	120	8.97727546107113E-03
40	0	25	120	8.68669133188416E-03
40	0	30	120	8.35956979598938E-03
40	0	35	120	7.93099520034062E-03
40	0	40	120	7.39589371382163E-03
40	0	45	120	6.80676030238739E-03
40	0	50	120	6.24342450360981E-03
40	0	55	120	5.77720077311378E-03
40	0	60	120	5.45008968015448E-03
40	0	65	120	5.27176887901543E-03
40	0	70	120	5.22526273937745E-03
40	0	75	120	5.27358271993999E-03
40	0	80	120	5.36649802156799E-03
40	0	85	120	5.45062011400334E-03
40	0	89.9	120	5.4839943642143E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=130) [1/sr]
40	0	0	130	0.011460519520448
40	0	5	130	1.03472587984684E-02
40	0	10	130	9.5542476434577E-03
40	0	15	130	9.04038435520108E-03
40	0	20	130	8.7097832862254E-03
40	0	25	130	8.44064107403665E-03
40	0	30	130	8.12171054442046E-03
40	0	35	130	7.6920577798099E-03
40	0	40	130	7.16221068727143E-03
40	0	45	130	6.59889461020601E-03
40	0	50	130	6.08454087001119E-03
40	0	55	130	5.68118398124142E-03
40	0	60	130	5.41606883148235E-03
40	0	65	130	5.28492474720463E-03
40	0	70	130	5.26156207143165E-03
40	0	75	130	5.30735479900397E-03
40	0	80	130	5.37982318702219E-03
40	0	85	130	5.44091576379435E-03
40	0	89.9	130	5.4643843313794E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=140) [1/sr]
40	0	0	140	0.011460519520448
40	0	5	140	1.01832321472517E-02
40	0	10	140	9.33080975606604E-03
40	0	15	140	8.79856128452047E-03
40	0	20	140	8.44872899025493E-03
40	0	25	140	8.13918421967443E-03
40	0	30	140	7.76220030633581E-03
40	0	35	140	7.28060408488352E-03
40	0	40	140	6.73287412573008E-03
40	0	45	140	6.19864955965339E-03
40	0	50	140	5.75134830687377E-03
40	0	55	140	5.42926638799166E-03
40	0	60	140	5.23216072690514E-03
40	0	65	140	5.13261671912174E-03
40	0	70	140	5.09201937488138E-03
40	0	75	140	5.07601404164429E-03
40	0	80	140	5.06495505603401E-03
40	0	85	140	5.05505479524953E-03
40	0	89.9	140	5.05077956921454E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=150) [1/sr]
40	0	0	150	0.011460519520448
40	0	5	150	1.00564324324888E-02
40	0	10	150	9.1585950324337E-03
40	0	15	150	8.59791187569858E-03
40	0	20	150	8.1993792747004E-03
40	0	25	150	7.8096877051978E-03
40	0	30	150	7.33738206525254E-03
40	0	35	150	6.77955882574953E-03
40	0	40	150	6.20456375672164E-03
40	0	45	150	5.69920697371767E-03
40	0	50	150	5.32083609112465E-03
40	0	55	150	5.0791957206069E-03
40	0	60	150	4.94296904825921E-03
40	0	65	150	4.85860432453526E-03
40	0	70	150	4.77538014198434E-03
40	0	75	150	4.66924887038106E-03
40	0	80	150	4.5519090468188E-03
40	0	85	150	4.45829758966441E-03
40	0	89.9	150	4.42254388347671E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=160) [1/sr]
40	0	0	160	0.011460519520448
40	0	5	160	9.96627025462947E-03
40	0	10	160	9.03520640183879E-03
40	0	15	160	8.44349443365852E-03
40	0	20	160	7.9875026514176E-03
40	0	25	160	7.51049492693259E-03
40	0	30	160	6.94242177266998E-03
40	0	35	160	6.31350645074473E-03
40	0	40	160	5.71498077888316E-03
40	0	45	160	5.23436197807305E-03
40	0	50	160	4.91228481904088E-03
40	0	55	160	4.7342404452131E-03
40	0	60	160	4.64299912945942E-03
40	0	65	160	4.56277970119085E-03
40	0	70	160	4.4342592694282E-03
40	0	75	160	4.24660835346739E-03
40	0	80	160	4.04118789449044E-03
40	0	85	160	3.88271290800274E-03
40	0	89.9	160	3.82350433566394E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=170) [1/sr]
40	0	0	170	0.011460519520448
40	0	5	170	9.91232721836372E-03
40	0	10	170	8.96062213878018E-03
40	0	15	170	8.34505008075898E-03
40	0	20	170	7.84431772400902E-03
40	0	25	170	7.30239170529422E-03
40	0	30	170	6.66679876376335E-03
40	0	35	170	5.99067787307057E-03
40	0	40	170	5.37814842900782E-03
40	0	45	170	4.91430875353531E-03
40	0	50	170	4.62778065847306E-03
40	0	55	170	4.48882293632691E-03
40	0	60	170	4.42403151759724E-03
40	0	65	170	4.34348133301527E-03
40	0	70	170	4.18339944144896E-03
40	0	75	170	3.94379974845226E-03
40	0	80	170	3.68606904023849E-03
40	0	85	170	3.49144071292689E-03
40	0	89.9	170	3.41967166832312E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=180) [1/sr]
40	0	0	180	0.011460519520448
40	0	5	180	9.89437045543074E-03
40	0	10	180	8.93562534316225E-03
40	0	15	180	8.31112822407998E-03
40	0	20	180	7.79366838494313E-03
40	0	25	180	7.22802777490907E-03
40	0	30	180	6.56846174390432E-03
40	0	35	180	5.87616548744441E-03
40	0	40	180	5.25921974532894E-03
40	0	45	180	4.80132794075741E-03
40	0	50	180	4.52680812013552E-03
40	0	55	180	4.40084171812707E-03
40	0	60	180	4.34464501969984E-03
