type bsdf_data
format angles=deg bsdf=value scale=1
angles measured from local surface normal
AOI	0	deg.
FRED TIS integral (0-1)	6.22020540825502E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=0, AZI=0) [1/sr]
30	0	80	40	3.58061114111669E-02
30	0	85	40	3.70308907065059E-02
30	0	89.9	40	3.74958984394707E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=50) [1/sr]
30	0	0	50	2.20489496959823E-02
30	0	5	50	2.52504816036834E-02
30	0	10	50	2.83718061332746E-02
30	0	15	50	3.07625391629828E-02
30	0	20	50	3.19165866163853E-02
30	0	25	50	3.17268698994148E-02
30	0	30	50	3.04996126130391E-02
30	0	35	50	2.87408090622943E-02
30	0	40	50	2.69131787297896E-02
30	0	45	50	2.53135161282703E-02
30	0	50	50	0.024073415736821
30	0	55	50	2.32149568267441E-02
30	0	60	50	0.02270562325017
30	0	65	50	2.24906560281111E-02
30	0	70	50	2.25034510593977E-02
30	0	75	50	0.022664461611436
30	0	80	50	2.28814758506557E-02
30	0	85	50	2.30607722946236E-02
30	0	89.9	50	2.31297211222974E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=60) [1/sr]
30	0	0	60	2.20489496959823E-02
30	0	5	60	2.43963226185013E-02
30	0	10	60	2.63490668145367E-02
30	0	15	60	2.74169712727081E-02
30	0	20	60	2.73402785895303E-02
30	0	25	60	2.62255271522597E-02
30	0	30	60	2.44641670814814E-02
30	0	35	60	2.25160168705464E-02
30	0	40	60	2.07285500778171E-02
30	0	45	60	1.92753928056713E-02
30	0	50	60	1.81849054970229E-02
30	0	55	60	1.73990089693496E-02
30	0	60	60	1.68269888963082E-02
30	0	65	60	1.63843284052151E-02
30	0	70	60	1.60155375155697E-02
30	0	75	60	1.57009621978927E-02
30	0	80	60	1.54497295894646E-02
30	0	85	60	1.52847266705932E-02
30	0	89.9	60	1.52269928899499E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=70) [1/sr]
30	0	0	70	2.20489496959823E-02
30	0	5	70	2.35195121554477E-02
30	0	10	70	2.44419557792239E-02
30	0	15	70	2.45332147351658E-02
30	0	20	70	2.37308200392348E-02
30	0	25	70	2.22287342501361E-02
30	0	30	70	2.03744855196797E-02
30	0	35	70	0.018511725944422
30	0	40	70	1.68725201897533E-02
30	0	45	70	1.55534084475962E-02
30	0	50	70	1.45459454124321E-02
30	0	55	70	1.37827166446598E-02
30	0	60	70	1.31787177185218E-02
30	0	65	70	1.26628328773258E-02
30	0	70	70	1.21971777671561E-02
30	0	75	70	0.011781533973925
30	0	80	70	1.14434524187789E-02
30	0	85	70	1.12203698307257E-02
30	0	89.9	70	1.11422943195715E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=80) [1/sr]
30	0	0	80	2.20489496959823E-02
30	0	5	80	2.26559529398475E-02
30	0	10	80	2.27190975415887E-02
30	0	15	80	2.21527367007425E-02
30	0	20	80	2.10102858985927E-02
30	0	25	80	1.94704170310979E-02
30	0	30	80	1.77680467139397E-02
30	0	35	80	1.61146585796918E-02
30	0	40	80	1.46491163759814E-02
30	0	45	80	1.34292919541946E-02
30	0	50	80	1.24504182112579E-02
30	0	55	80	1.16720407633004E-02
30	0	60	80	1.10427685852679E-02
30	0	65	80	1.05187864890575E-02
30	0	70	80	0.01007463462333
30	0	75	80	9.70556270080987E-03
30	0	80	80	9.42247288796619E-03
30	0	85	80	9.24272930739053E-03
30	0	89.9	80	9.18097514281043E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=90) [1/sr]
30	0	0	90	2.20489496959823E-02
30	0	5	90	2.18337817857425E-02
30	0	10	90	2.12100566915024E-02
30	0	15	90	2.02390764491726E-02
30	0	20	90	1.90106730998457E-02
30	0	25	90	1.76281922415176E-02
30	0	30	90	1.61932020483435E-02
30	0	35	90	1.47932465858009E-02
30	0	40	90	1.34945709813875E-02
30	0	45	90	1.23400390931181E-02
30	0	50	90	1.13511171975692E-02
30	0	55	90	1.05321908050685E-02
30	0	60	90	9.87559403976521E-03
30	0	65	90	9.36626741587234E-03
30	0	70	90	8.98557528786763E-03
30	0	75	90	8.71427092513161E-03
30	0	80	90	8.53480628426824E-03
30	0	85	90	8.43317392436439E-03
30	0	89.9	90	8.40035052348102E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=100) [1/sr]
30	0	0	100	2.20489496959823E-02
30	0	5	100	2.10734407593646E-02
30	0	10	100	0.019917000418551
30	0	15	100	1.87183590691206E-02
30	0	20	100	1.75445452797166E-02
30	0	25	100	1.64023054927352E-02
30	0	30	100	1.52685498742737E-02
30	0	35	100	0.014123931727606
30	0	40	100	1.29761197525827E-02
30	0	45	100	1.18644067679879E-02
30	0	50	100	1.08465665687848E-02
30	0	55	100	9.97796276190438E-03
30	0	60	100	9.29468681378153E-03
30	0	65	100	8.80643693011747E-03
30	0	70	100	8.49772800962186E-03
30	0	75	100	8.33355739357055E-03
30	0	80	100	8.26746362011833E-03
30	0	85	100	8.25204289481942E-03
30	0	89.9	100	8.25138833972051E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=110) [1/sr]
30	0	0	110	2.20489496959823E-02
30	0	5	110	2.03886958824126E-02
30	0	10	110	1.88264218726097E-02
30	0	15	110	0.0175081844444
30	0	20	110	1.64423481795007E-02
30	0	25	110	1.55427604347061E-02
30	0	30	110	1.46853781952057E-02
30	0	35	110	0.013766468112467
30	0	40	110	1.27480164769396E-02
30	0	45	110	1.16707768424121E-02
30	0	50	110	1.06284731931072E-02
30	0	55	110	9.72201772364516E-03
30	0	60	110	9.02240683080989E-03
30	0	65	110	8.55623732161502E-03
30	0	70	110	8.30855240244955E-03
30	0	75	110	8.23214273813076E-03
30	0	80	110	8.25873965121806E-03
30	0	85	110	8.31436527335662E-03
30	0	89.9	110	8.34039862785508E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=120) [1/sr]
30	0	0	120	2.20489496959823E-02
30	0	5	120	1.97881100267407E-02
30	0	10	120	1.79186582519325E-02
30	0	15	120	1.65355136469785E-02
30	0	20	120	1.55711284815832E-02
30	0	25	120	1.48613755795337E-02
30	0	30	120	1.42104454466633E-02
30	0	35	120	1.34583649713214E-02
30	0	40	120	0.012539354693984
30	0	45	120	1.14994872108632E-02
30	0	50	120	1.04590320236982E-02
30	0	55	120	9.54717453646775E-03
30	0	60	120	8.85244683912041E-03
30	0	65	120	8.40698696328797E-03
30	0	70	120	8.19356060669244E-03
30	0	75	120	8.15857820891587E-03
30	0	80	120	8.2251491306551E-03
30	0	85	120	8.30993063335556E-03
30	0	89.9	120	8.34667358676004E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=130) [1/sr]
30	0	0	130	2.20489496959823E-02
30	0	5	130	1.92765717491569E-02
30	0	10	130	1.71744198921462E-02
30	0	15	130	0.015746004060828
30	0	20	130	1.48433563342925E-02
30	0	25	130	1.42416711157289E-02
30	0	30	130	1.37019428510809E-02
30	0	35	130	1.30391422813543E-02
30	0	40	130	1.21825658166307E-02
30	0	45	130	1.11879799515171E-02
30	0	50	130	1.01871697237788E-02
30	0	55	130	9.31302716139258E-03
30	0	60	130	8.64961457728374E-03
30	0	65	130	8.22157416148964E-03
30	0	70	130	8.00635593038026E-03
30	0	75	130	7.95079202786063E-03
30	0	80	130	7.98590799781407E-03
30	0	85	130	8.04228811180335E-03
30	0	89.9	130	8.06759969590929E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=140) [1/sr]
30	0	0	140	2.20489496959823E-02
30	0	5	140	1.88566215744746E-02
30	0	10	140	1.65784001503482E-02
30	0	15	140	0.015106756513941
30	0	20	140	1.42176152403887E-02
30	0	25	140	1.36416264377476E-02
30	0	30	140	0.013120792622962
30	0	35	140	1.24729460344823E-02
30	0	40	140	1.16433004595037E-02
30	0	45	140	1.07002042211645E-02
30	0	50	140	9.77185713825047E-03
30	0	55	140	8.97231443625164E-03
30	0	60	140	8.36196079136853E-03
30	0	65	140	7.94690204427193E-03
30	0	70	140	0.007697266917173
30	0	75	140	7.56739654090415E-03
30	0	80	140	7.5113584314791E-03
30	0	85	140	7.49270164149865E-03
30	0	89.9	140	7.48897126713543E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=150) [1/sr]
30	0	0	150	2.20489496959823E-02
30	0	5	150	1.85294537033238E-02
30	0	10	150	0.016120469560337
30	0	15	150	1.46039835030444E-02
30	0	20	150	0.013690766433849
30	0	25	150	0.013081203520775
30	0	30	150	1.25157673932868E-02
30	0	35	150	1.18332471378308E-02
30	0	40	150	1.10060730978788E-02
30	0	45	150	1.01144012898614E-02
30	0	50	150	9.2728373809988E-03
30	0	55	150	8.56436150930356E-03
30	0	60	150	8.01590704897905E-03
30	0	65	150	7.60959840508332E-03
30	0	70	150	7.30837236559157E-03
30	0	75	150	7.07989236734341E-03
30	0	80	150	6.90976013102657E-03
30	0	85	150	6.80089163366934E-03
30	0	89.9	150	6.76300053801589E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=160) [1/sr]
30	0	0	160	2.20489496959823E-02
30	0	5	160	0.018295578637878
30	0	10	160	1.57951715487522E-02
30	0	15	160	1.42373295937066E-02
30	0	20	160	1.32835120336614E-02
30	0	25	160	1.26158597157814E-02
30	0	30	160	1.19825725559336E-02
30	0	35	160	0.011248707310378
30	0	40	160	0.010413632659005
30	0	45	160	9.56557288883524E-03
30	0	50	160	8.80289256495019E-03
30	0	55	160	8.1777071122075E-03
30	0	60	160	7.68494515241013E-03
30	0	65	160	7.28417182899902E-03
30	0	70	160	6.93304502150385E-03
30	0	75	160	6.61458528634548E-03
30	0	80	160	6.3450432357328E-03
30	0	85	160	6.1605813706683E-03
30	0	89.9	160	6.0947158383032E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=170) [1/sr]
30	0	0	170	2.20489496959823E-02
30	0	5	170	1.81552014608588E-02
30	0	10	170	1.56003103185317E-02
30	0	15	170	1.40129420295552E-02
30	0	20	170	1.30240861517467E-02
30	0	25	170	1.23067827911448E-02
30	0	30	170	1.16180028106013E-02
30	0	35	170	1.08431873381679E-02
30	0	40	170	0.010000198145645
30	0	45	170	9.18120992468582E-03
30	0	50	170	8.47218749597573E-03
30	0	55	170	7.90374893652393E-03
30	0	60	170	7.44873319388525E-03
30	0	65	170	7.05110817032352E-03
30	0	70	170	6.66565281425674E-03
30	0	75	170	6.28753105301209E-03
30	0	80	170	5.95454718335749E-03
30	0	85	170	5.72351540411701E-03
30	0	89.9	170	5.64078530021318E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=180) [1/sr]
30	0	0	180	2.20489496959823E-02
30	0	5	180	1.81084018897537E-02
30	0	10	180	1.55353661183124E-02
30	0	15	180	1.39372708540261E-02
30	0	20	180	1.29348355334765E-02
30	0	25	180	1.21984425008918E-02
30	0	30	180	0.011488742715986
30	0	35	180	1.06987258178416E-02
30	0	40	180	9.85269261585648E-03
30	0	45	180	9.04388784096505E-03
30	0	50	180	8.35371239969189E-03
30	0	55	180	7.80520799108746E-03
30	0	60	180	7.3634371334505E-03
30	0	65	180	6.96685475996881E-03
30	0	70	180	6.56937407319535E-03
30	0	75	180	6.17075088843634E-03
30	0	80	180	5.81645712766989E-03
30	0	85	180	5.57012283864677E-03
30	0	89.9	180	5.48192747605832E-03
AOI	40	deg.
FRED TIS integral (0-1)	8.52409960652801E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=0) [1/sr]
40	0	0	0	1.71907792806719E-02
40	0	5	0	2.09367890409165E-02
40	0	10	0	2.66576044424184E-02
40	0	15	0	3.49767956630198E-02
40	0	20	0	4.63613271789971E-02
40	0	25	0	6.06923739348927E-02
40	0	30	0	7.67126566314826E-02
40	0	35	0	9.18479645641091E-02
40	0	40	0	0.103108984511995
40	0	45	0	0.108982542564897
40	0	50	0	0.110807662788447
40	0	55	0	0.112325659510599
40	0	60	0	0.118172601633662
40	0	65	0	0.132933670340459
40	0	70	0	0.160811515808435
40	0	75	0	0.204074498138703
40	0	80	0	0.25836668242217
40	0	85	0	0.307440977308583
40	0	89.9	0	0.327770005003688
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=10) [1/sr]
40	0	0	10	1.71907792806719E-02
40	0	5	10	2.08585106408831E-02
40	0	10	10	2.63872633997183E-02
40	0	15	10	3.42991808942173E-02
40	0	20	10	0.044927426680939
40	0	25	10	5.80409574496532E-02
40	0	30	10	7.24061143333328E-02
40	0	35	10	8.57144480089449E-02
40	0	40	10	9.54214516224694E-02
40	0	45	10	0.100342610898402
40	0	50	10	0.101745542329889
40	0	55	10	0.102914711906508
40	0	60	10	0.10785529983865
40	0	65	10	0.120453441264771
40	0	70	10	0.144121135691375
40	0	75	10	0.180451586857578
40	0	80	10	0.225468311486858
40	0	85	10	0.265712377282497
40	0	89.9	10	0.282277514641925
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=20) [1/sr]
40	0	0	20	1.71907792806719E-02
40	0	5	20	2.06304900801165E-02
40	0	10	20	0.02561777322122
40	0	15	20	3.24205193511311E-02
40	0	20	20	4.10647234182594E-02
40	0	25	20	5.11060252110541E-02
40	0	30	20	6.14490671807037E-02
40	0	35	20	7.04641204087041E-02
40	0	40	20	7.66186255337759E-02
40	0	45	20	7.94110560197383E-02
40	0	50	20	7.98908763126474E-02
40	0	55	20	8.02956303163801E-02
40	0	60	20	8.32269247161362E-02
40	0	65	20	9.10700169569556E-02
40	0	70	20	0.105654862829905
40	0	75	20	0.127405334785836
40	0	80	20	0.15343506723907
40	0	85	20	0.176006830131466
40	0	89.9	20	0.185134899766758
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=30) [1/sr]
40	0	0	30	1.71907792806719E-02
40	0	5	30	2.02719549881971E-02
40	0	10	30	2.44609931725865E-02
40	0	15	30	2.97352682706983E-02
40	0	20	30	3.58358729280105E-02
40	0	25	30	4.22217987490461E-02
40	0	30	30	4.81131305506236E-02
40	0	35	30	5.26746144586735E-02
40	0	40	30	5.53390239336414E-02
40	0	45	30	5.61363966247939E-02
40	0	50	30	5.57957635143494E-02
40	0	55	30	5.55173605640413E-02
40	0	60	30	5.65899649917221E-02
40	0	65	30	0.06009030948652
40	0	70	30	6.66603739543029E-02
40	0	75	30	7.61367175875463E-02
40	0	80	30	8.69630851378591E-02
40	0	85	30	9.59640150654649E-02
40	0	89.9	30	9.95150560382138E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=40) [1/sr]
40	0	0	40	1.71907792806719E-02
40	0	5	40	1.98112545901435E-02
40	0	10	40	2.30671288212181E-02
40	0	15	40	2.67207437506742E-02
40	0	20	40	3.03875416956113E-02
40	0	25	40	3.36252106001348E-02
40	0	30	40	3.60545645227921E-02
40	0	35	40	0.037459844061903
40	0	40	40	3.78439833598142E-02
40	0	45	40	3.74373969143526E-02
40	0	50	40	3.66554110181229E-02
40	0	55	40	3.60047131072518E-02
40	0	60	40	3.59666272541103E-02
40	0	65	40	3.68926975062051E-02
40	0	70	40	0.038913983532822
40	0	75	40	4.18394103431718E-02
40	0	80	40	4.50677990184164E-02
40	0	85	40	4.76496915805559E-02
40	0	89.9	40	0.048643970231365
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=50) [1/sr]
40	0	0	50	1.71907792806719E-02
40	0	5	50	1.92814135766265E-02
40	0	10	50	2.15878931260257E-02
40	0	15	50	2.37865960065698E-02
40	0	20	50	2.55332438486137E-02
40	0	25	50	2.65920853608951E-02
40	0	30	50	2.69131787297896E-02
40	0	35	50	2.66138784457504E-02
40	0	40	50	2.58994714751106E-02
40	0	45	50	2.49876441359182E-02
40	0	50	50	2.40693900319738E-02
40	0	55	50	0.023298406742842
40	0	60	50	2.27877848003155E-02
40	0	65	50	2.26014306938906E-02
40	0	70	50	2.27398798921935E-02
40	0	75	50	2.31280370258947E-02
40	0	80	50	2.36180114968364E-02
40	0	85	50	2.40220821364331E-02
40	0	89.9	50	2.41782334058199E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=60) [1/sr]
40	0	0	60	1.71907792806719E-02
40	0	5	60	1.87156457681039E-02
40	0	10	60	2.01482635146764E-02
40	0	15	60	2.11968732245135E-02
40	0	20	60	0.021644959330152
40	0	25	60	2.14461298763024E-02
40	0	30	60	2.07285500778171E-02
40	0	35	60	1.97130399000562E-02
40	0	40	60	1.86123805779397E-02
40	0	45	60	1.75711349496023E-02
40	0	50	60	1.66569963408204E-02
40	0	55	60	0.01588270110549
40	0	60	60	1.52347773079803E-02
40	0	65	60	1.46954080298984E-02
40	0	70	60	1.42532786428249E-02
40	0	75	60	1.39052349331808E-02
40	0	80	60	0.013653179158575
40	0	85	60	1.35003563602745E-02
40	0	89.9	60	1.34491640027224E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=70) [1/sr]
40	0	0	70	1.71907792806719E-02
40	0	5	70	1.81437487870243E-02
40	0	10	70	1.88329663011221E-02
40	0	15	70	1.90675062330318E-02
40	0	20	70	1.87611453942526E-02
40	0	25	70	1.79727964476026E-02
40	0	30	70	1.68725201897533E-02
40	0	35	70	1.56609148363972E-02
40	0	40	70	0.014496780159465
40	0	45	70	1.34655753229404E-02
40	0	50	70	1.25857034233694E-02
40	0	55	70	1.18338596169463E-02
40	0	60	70	1.11734922390063E-02
40	0	65	70	1.05773371605594E-02
40	0	70	70	0.010039356073583
40	0	75	70	9.57489685612295E-03
40	0	80	70	9.21207636969209E-03
40	0	85	70	8.98021354258676E-03
40	0	89.9	70	8.90043657792254E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=80) [1/sr]
40	0	0	80	1.71907792806719E-02
40	0	5	80	1.75898749913882E-02
40	0	10	80	1.76862660781922E-02
40	0	15	80	1.74048834242565E-02
40	0	20	80	1.67443801678549E-02
40	0	25	80	1.57829517140086E-02
40	0	30	80	1.46491163759814E-02
40	0	35	80	1.34762284225639E-02
40	0	40	80	1.23658658326825E-02
40	0	45	80	1.13732249699124E-02
40	0	50	80	1.05122132547887E-02
40	0	55	80	9.77079675671595E-03
40	0	60	80	9.12799536940867E-03
40	0	65	80	8.56721715844435E-03
40	0	70	80	8.08332916321435E-03
40	0	75	80	7.68308861248927E-03
40	0	80	80	7.38070982381157E-03
40	0	85	80	7.19163833043515E-03
40	0	89.9	80	7.12726647051793E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=90) [1/sr]
40	0	0	90	1.71907792806719E-02
40	0	5	90	1.70717251519197E-02
40	0	10	90	1.67198512254903E-02
40	0	15	90	1.61515916786464E-02
40	0	20	90	1.53956093502636E-02
40	0	25	90	1.44929075191852E-02
40	0	30	90	1.34945709813875E-02
40	0	35	90	1.24567829073933E-02
40	0	40	90	1.14341630799098E-02
40	0	45	90	1.04733614746899E-02
40	0	50	90	9.60870852063677E-03
40	0	55	90	8.86076171650279E-03
40	0	60	90	8.23746570785343E-03
40	0	65	90	7.73695631216152E-03
40	0	70	90	7.35095707857132E-03
40	0	75	90	7.06803036495782E-03
40	0	80	90	6.87633573770348E-03
40	0	85	90	6.76580729026554E-03
40	0	89.9	90	6.72976053192542E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=100) [1/sr]
40	0	0	100	1.71907792806719E-02
40	0	5	100	1.66008905286408E-02
40	0	10	100	1.59236351228514E-02
40	0	15	100	1.52225300985142E-02
40	0	20	100	1.45129517894663E-02
40	0	25	100	1.37745385431058E-02
40	0	30	100	1.29761197525827E-02
40	0	35	100	1.21025526899252E-02
40	0	40	100	1.11718027152307E-02
40	0	45	100	1.02343208044438E-02
40	0	50	100	9.35641764333406E-03
40	0	55	100	8.5983857383184E-03
40	0	60	100	7.99877020804427E-03
40	0	65	100	7.56917064848246E-03
40	0	70	100	7.29697045760551E-03
40	0	75	100	7.15163138799154E-03
40	0	80	100	7.09246868724066E-03
40	0	85	100	7.07808176273932E-03
40	0	89.9	100	7.07718909590339E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=110) [1/sr]
40	0	0	110	1.71907792806719E-02
40	0	5	110	1.61839241942304E-02
40	0	10	110	1.52761074293833E-02
40	0	15	110	1.45289614074706E-02
40	0	20	110	1.39172132472445E-02
40	0	25	110	1.33569918769274E-02
40	0	30	110	1.27480164769396E-02
40	0	35	110	1.20204175676233E-02
40	0	40	110	1.11687843897508E-02
40	0	45	110	1.02546502863245E-02
40	0	50	110	9.37634764666674E-03
40	0	55	110	8.62756431446006E-03
40	0	60	110	8.0687628801359E-03
40	0	65	110	7.71905218594907E-03
40	0	70	110	7.56089889984934E-03
40	0	75	110	7.54835986834766E-03
40	0	80	110	7.6164629704157E-03
40	0	85	110	7.69499612493761E-03
40	0	89.9	110	7.72828801943701E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=120) [1/sr]
40	0	0	120	1.71907792806719E-02
40	0	5	120	1.58237230896164E-02
40	0	10	120	1.47526596527381E-02
40	0	15	120	1.39937465328146E-02
40	0	20	120	1.34659131916067E-02
40	0	25	120	1.30300369978262E-02
40	0	30	120	0.012539354693984
40	0	35	120	1.18964928005109E-02
40	0	40	120	1.10938405707324E-02
40	0	45	120	1.02101404535811E-02
40	0	50	120	9.36513675541471E-03
40	0	55	120	8.66580115967068E-03
40	0	60	120	8.17513452023171E-03
40	0	65	120	7.90765331852315E-03
40	0	70	120	7.83789410906618E-03
40	0	75	120	7.91037407990999E-03
40	0	80	120	8.04974703235199E-03
40	0	85	120	8.17593017100501E-03
40	0	89.9	120	8.22599154632146E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=130) [1/sr]
40	0	0	130	1.71907792806719E-02
40	0	5	130	1.55208881977026E-02
40	0	10	130	1.43313714651865E-02
40	0	15	130	1.35605765328016E-02
40	0	20	130	1.30646749293381E-02
40	0	25	130	0.012660961611055
40	0	30	130	1.21825658166307E-02
40	0	35	130	1.15380866697148E-02
40	0	40	130	1.07433160309072E-02
40	0	45	130	9.89834191530901E-03
40	0	50	130	9.12681130501678E-03
40	0	55	130	8.52177597186213E-03
40	0	60	130	8.12410324722353E-03
40	0	65	130	7.92738712080695E-03
40	0	70	130	7.89234310714747E-03
40	0	75	130	7.96103219850596E-03
40	0	80	130	8.06973478053329E-03
40	0	85	130	8.16137364569153E-03
40	0	89.9	130	8.19657649706911E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=140) [1/sr]
40	0	0	140	1.71907792806719E-02
40	0	5	140	1.52748482208775E-02
40	0	10	140	1.39962146340991E-02
40	0	15	140	1.31978419267807E-02
40	0	20	140	1.26730934853824E-02
40	0	25	140	1.22087763295117E-02
40	0	30	140	1.16433004595037E-02
40	0	35	140	1.09209061273253E-02
40	0	40	140	1.00993111885951E-02
40	0	45	140	9.29797433948007E-03
40	0	50	140	8.62702246031063E-03
40	0	55	140	8.14389958198749E-03
40	0	60	140	7.8482410903577E-03
40	0	65	140	7.69892507868261E-03
40	0	70	140	7.63802906232207E-03
40	0	75	140	7.61402106246643E-03
40	0	80	140	7.59743258405101E-03
40	0	85	140	7.58258219287427E-03
40	0	89.9	140	7.57616935382181E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=150) [1/sr]
40	0	0	150	1.71907792806719E-02
40	0	5	150	1.50846486487332E-02
40	0	10	150	1.37378925486505E-02
40	0	15	150	1.28968678135479E-02
40	0	20	150	1.22990689120506E-02
40	0	25	150	1.17145315577967E-02
40	0	30	150	1.10060730978788E-02
40	0	35	150	1.01693382386243E-02
40	0	40	150	9.30684563508246E-03
40	0	45	150	8.54881046057651E-03
40	0	50	150	7.98125413668697E-03
40	0	55	150	7.61879358091035E-03
40	0	60	150	7.41445357238881E-03
40	0	65	150	7.28790648680289E-03
40	0	70	150	7.16307021297652E-03
40	0	75	150	7.0038733055716E-03
40	0	80	150	6.8278635702282E-03
40	0	85	150	6.68744638449662E-03
40	0	89.9	150	6.63381582521507E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=160) [1/sr]
40	0	0	160	1.71907792806719E-02
40	0	5	160	1.49494053819442E-02
40	0	10	160	1.35528096027582E-02
40	0	15	160	1.26652416504878E-02
40	0	20	160	1.19812539771264E-02
40	0	25	160	1.12657423903989E-02
40	0	30	160	0.010413632659005
40	0	35	160	9.4702596761171E-03
40	0	40	160	8.57247116832474E-03
40	0	45	160	7.85154296710957E-03
40	0	50	160	7.3684272285613E-03
40	0	55	160	7.10136066781966E-03
40	0	60	160	6.96449869418913E-03
40	0	65	160	6.84416955178628E-03
40	0	70	160	6.6513889041423E-03
40	0	75	160	6.36991253020109E-03
40	0	80	160	6.06178184173566E-03
40	0	85	160	5.82406936200411E-03
40	0	89.9	160	5.7352565034959E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=170) [1/sr]
40	0	0	170	1.71907792806719E-02
40	0	5	170	1.48684908275456E-02
40	0	10	170	1.34409332081703E-02
40	0	15	170	1.25175751211385E-02
40	0	20	170	1.17664765860135E-02
40	0	25	170	1.09535875579413E-02
40	0	30	170	0.010000198145645
40	0	35	170	8.98601680960583E-03
40	0	40	170	8.06722264351173E-03
40	0	45	170	7.37146313030296E-03
