type bsdf_data
format angles=deg bsdf=value scale=1
angles measured from local surface normal
AOI	0	deg.
FRED TIS integral (0-1)	2.07340180275169E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=0, AZI=0) [1/sr]
30	0	45	50	8.43783870942344E-03
30	0	50	50	8.02447191227366E-03
30	0	55	50	7.73831894224801E-03
30	0	60	50	7.56854108338999E-03
30	0	65	50	7.49688534270369E-03
30	0	70	50	7.50115035313255E-03
30	0	75	50	7.55482053714531E-03
30	0	80	50	7.62715861688523E-03
30	0	85	50	7.68692409820785E-03
30	0	89.9	50	7.70990704076578E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=60) [1/sr]
30	0	0	60	7.34964989866076E-03
30	0	5	60	8.13210753950043E-03
30	0	10	60	8.78302227151225E-03
30	0	15	60	9.13899042423603E-03
30	0	20	60	9.11342619651011E-03
30	0	25	60	8.74184238408655E-03
30	0	30	60	8.15472236049381E-03
30	0	35	60	7.50533895684881E-03
30	0	40	60	6.9095166926057E-03
30	0	45	60	6.42513093522375E-03
30	0	50	60	6.06163516567429E-03
30	0	55	60	5.79966965644986E-03
30	0	60	60	5.60899629876941E-03
30	0	65	60	5.46144280173839E-03
30	0	70	60	5.33851250518989E-03
30	0	75	60	5.23365406596422E-03
30	0	80	60	5.14990986315488E-03
30	0	85	60	5.09490889019772E-03
30	0	89.9	60	5.07566429664997E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=70) [1/sr]
30	0	0	70	7.34964989866076E-03
30	0	5	70	7.83983738514922E-03
30	0	10	70	8.14731859307461E-03
30	0	15	70	8.17773824505526E-03
30	0	20	70	7.9102733464116E-03
30	0	25	70	7.40957808337871E-03
30	0	30	70	6.79149517322658E-03
30	0	35	70	6.17057531480733E-03
30	0	40	70	5.62417339658443E-03
30	0	45	70	5.18446948253207E-03
30	0	50	70	4.8486484708107E-03
30	0	55	70	4.59423888155327E-03
30	0	60	70	4.39290590617393E-03
30	0	65	70	4.22094429244195E-03
30	0	70	70	4.06572592238537E-03
30	0	75	70	3.92717799130834E-03
30	0	80	70	3.81448413959298E-03
30	0	85	70	3.74012327690856E-03
30	0	89.9	70	3.71409810652382E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=80) [1/sr]
30	0	0	80	7.34964989866076E-03
30	0	5	80	7.5519843132825E-03
30	0	10	80	7.5730325138629E-03
30	0	15	80	7.38424556691416E-03
30	0	20	80	7.00342863286422E-03
30	0	25	80	6.49013901036597E-03
30	0	30	80	5.9226822379799E-03
30	0	35	80	5.37155285989727E-03
30	0	40	80	4.88303879199379E-03
30	0	45	80	4.47643065139818E-03
30	0	50	80	4.15013940375263E-03
30	0	55	80	3.89068025443345E-03
30	0	60	80	3.68092286175598E-03
30	0	65	80	3.50626216301917E-03
30	0	70	80	3.35821154110999E-03
30	0	75	80	3.23518756693662E-03
30	0	80	80	3.14082429598873E-03
30	0	85	80	3.08090976913018E-03
30	0	89.9	80	3.06032504760348E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=90) [1/sr]
30	0	0	90	7.34964989866076E-03
30	0	5	90	7.27792726191415E-03
30	0	10	90	7.07001889716748E-03
30	0	15	90	6.74635881639085E-03
30	0	20	90	6.33689103328188E-03
30	0	25	90	5.87606408050586E-03
30	0	30	90	5.39773401611451E-03
30	0	35	90	4.93108219526696E-03
30	0	40	90	4.49819032712917E-03
30	0	45	90	4.11334636437268E-03
30	0	50	90	3.78370573252306E-03
30	0	55	90	3.51073026835617E-03
30	0	60	90	3.29186467992174E-03
30	0	65	90	3.12208913862411E-03
30	0	70	90	2.99519176262254E-03
30	0	75	90	2.90475697504387E-03
30	0	80	90	2.84493542808941E-03
30	0	85	90	2.81105797478813E-03
30	0	89.9	90	2.80011684116034E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=100) [1/sr]
30	0	0	100	7.34964989866076E-03
30	0	5	100	7.02448025312155E-03
30	0	10	100	6.63900013951699E-03
30	0	15	100	6.23945302304018E-03
30	0	20	100	5.84818175990551E-03
30	0	25	100	5.46743516424507E-03
30	0	30	100	5.08951662475792E-03
30	0	35	100	4.70797724253533E-03
30	0	40	100	4.32537325086089E-03
30	0	45	100	3.95480225599596E-03
30	0	50	100	3.61552218959494E-03
30	0	55	100	3.32598758730146E-03
30	0	60	100	3.09822893792717E-03
30	0	65	100	2.93547897670584E-03
30	0	70	100	2.83257600320728E-03
30	0	75	100	2.77785246452352E-03
30	0	80	100	2.75582120670612E-03
30	0	85	100	2.75068096493981E-03
30	0	89.9	100	2.75046277990684E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=110) [1/sr]
30	0	0	110	7.34964989866076E-03
30	0	5	110	6.79623196080419E-03
30	0	10	110	6.27547395753658E-03
30	0	15	110	5.83606148146667E-03
30	0	20	110	5.48078272650022E-03
30	0	25	110	5.18092014490204E-03
30	0	30	110	4.89512606506859E-03
30	0	35	110	4.58882270415566E-03
30	0	40	110	4.24933882564652E-03
30	0	45	110	3.89025894747068E-03
30	0	50	110	3.54282439770239E-03
30	0	55	110	3.24067257454839E-03
30	0	60	110	3.0074689436033E-03
30	0	65	110	0.002852079107205
30	0	70	110	2.76951746748318E-03
30	0	75	110	2.74404757937692E-03
30	0	80	110	2.75291321707269E-03
30	0	85	110	2.77145509111887E-03
30	0	89.9	110	2.78013287595169E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=120) [1/sr]
30	0	0	120	7.34964989866076E-03
30	0	5	120	6.59603667558023E-03
30	0	10	120	5.97288608397752E-03
30	0	15	120	5.51183788232617E-03
30	0	20	120	5.19037616052773E-03
30	0	25	120	4.95379185984456E-03
30	0	30	120	4.73681514888778E-03
30	0	35	120	4.48612165710713E-03
30	0	40	120	4.17978489799467E-03
30	0	45	120	3.83316240362107E-03
30	0	50	120	3.48634400789941E-03
30	0	55	120	3.18239151215591E-03
30	0	60	120	2.95081561304014E-03
30	0	65	120	2.80232898776265E-03
30	0	70	120	2.73118686889748E-03
30	0	75	120	2.71952606963862E-03
30	0	80	120	2.74171637688503E-03
30	0	85	120	2.76997687778519E-03
30	0	89.9	120	2.78222452892001E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=130) [1/sr]
30	0	0	130	7.34964989866076E-03
30	0	5	130	6.42552391638564E-03
30	0	10	130	5.72480663071539E-03
30	0	15	130	0.005248668020276
30	0	20	130	4.94778544476415E-03
30	0	25	130	4.74722370524296E-03
30	0	30	130	4.56731428369365E-03
30	0	35	130	4.34638076045142E-03
30	0	40	130	4.06085527221023E-03
30	0	45	130	3.72932665050571E-03
30	0	50	130	3.39572324125961E-03
30	0	55	130	3.10434238713086E-03
30	0	60	130	2.88320485909457E-03
30	0	65	130	2.74052472049654E-03
30	0	70	130	2.66878531012675E-03
30	0	75	130	2.65026400928688E-03
30	0	80	130	2.66196933260469E-03
30	0	85	130	2.68076270393445E-03
30	0	89.9	130	2.68919989863643E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=140) [1/sr]
30	0	0	140	7.34964989866076E-03
30	0	5	140	6.28554052482487E-03
30	0	10	140	5.52613338344941E-03
30	0	15	140	5.03558550464699E-03
30	0	20	140	4.73920508012956E-03
30	0	25	140	4.54720881258253E-03
30	0	30	140	4.37359754098733E-03
30	0	35	140	4.15764867816075E-03
30	0	40	140	3.88110015316791E-03
30	0	45	140	3.56673474038815E-03
30	0	50	140	3.25728571275016E-03
30	0	55	140	2.99077147875055E-03
30	0	60	140	2.78732026378951E-03
30	0	65	140	2.64896734809064E-03
30	0	70	140	2.56575563905767E-03
30	0	75	140	2.52246551363472E-03
30	0	80	140	2.50378614382637E-03
30	0	85	140	2.49756721383288E-03
30	0	89.9	140	2.49632375571181E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=150) [1/sr]
30	0	0	150	7.34964989866076E-03
30	0	5	150	6.17648456777458E-03
30	0	10	150	5.37348985344565E-03
30	0	15	150	4.86799450101479E-03
30	0	20	150	4.56358881128299E-03
30	0	25	150	4.36040117359168E-03
30	0	30	150	4.17192246442894E-03
30	0	35	150	3.94441571261026E-03
30	0	40	150	3.66869103262626E-03
30	0	45	150	3.37146709662049E-03
30	0	50	150	3.09094579366627E-03
30	0	55	150	2.85478716976785E-03
30	0	60	150	2.67196901632635E-03
30	0	65	150	2.53653280169443E-03
30	0	70	150	2.43612412186386E-03
30	0	75	150	2.35996412244781E-03
30	0	80	150	2.30325337700886E-03
30	0	85	150	2.26696387788978E-03
30	0	89.9	150	2.25433351267196E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=160) [1/sr]
30	0	0	160	7.34964989866076E-03
30	0	5	160	6.09852621262601E-03
30	0	10	160	5.26505718291739E-03
30	0	15	160	4.74577653123554E-03
30	0	20	160	4.42783734455381E-03
30	0	25	160	4.20528657192714E-03
30	0	30	160	3.99419085197788E-03
30	0	35	160	3.74956910345936E-03
30	0	40	160	3.47121088633498E-03
30	0	45	160	3.18852429627842E-03
30	0	50	160	2.93429752165007E-03
30	0	55	160	2.72590237073583E-03
30	0	60	160	2.56164838413671E-03
30	0	65	160	2.42805727633302E-03
30	0	70	160	2.31101500716795E-03
30	0	75	160	2.20486176211516E-03
30	0	80	160	2.11501441191093E-03
30	0	85	160	2.0535271235561E-03
30	0	89.9	160	2.03157194610107E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=170) [1/sr]
30	0	0	170	7.34964989866076E-03
30	0	5	170	6.05173382028626E-03
30	0	10	170	5.20010343951058E-03
30	0	15	170	4.67098067651841E-03
30	0	20	170	4.34136205058222E-03
30	0	25	170	4.1022609303816E-03
30	0	30	170	3.87266760353379E-03
30	0	35	170	3.61439577938928E-03
30	0	40	170	3.33339938188168E-03
30	0	45	170	3.0604033082286E-03
30	0	50	170	2.82406249865858E-03
30	0	55	170	2.63458297884131E-03
30	0	60	170	2.48291106462842E-03
30	0	65	170	2.35036939010784E-03
30	0	70	170	2.22188427141891E-03
30	0	75	170	2.09584368433736E-03
30	0	80	170	1.98484906111917E-03
30	0	85	170	0.001907838468039
30	0	89.9	170	1.88026176673772E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=180) [1/sr]
30	0	0	180	7.34964989866076E-03
30	0	5	180	6.03613396325123E-03
30	0	10	180	5.1784553727708E-03
30	0	15	180	4.64575695134203E-03
30	0	20	180	4.31161184449217E-03
30	0	25	180	4.06614750029726E-03
30	0	30	180	3.82958090532867E-03
30	0	35	180	3.56624193928054E-03
30	0	40	180	3.28423087195215E-03
30	0	45	180	3.01462928032168E-03
30	0	50	180	2.7845707998973E-03
30	0	55	180	2.60173599702915E-03
30	0	60	180	2.4544790444835E-03
30	0	65	180	2.3222849199896E-03
30	0	70	180	2.18979135773178E-03
30	0	75	180	2.05691696281211E-03
30	0	80	180	1.93881904255663E-03
30	0	85	180	1.85670761288226E-03
30	0	89.9	180	1.82730915868611E-03
AOI	40	deg.
FRED TIS integral (0-1)	2.84136653550933E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=0) [1/sr]
40	0	0	0	5.73025976022398E-03
40	0	5	0	6.97892968030552E-03
40	0	10	0	8.88586814747282E-03
40	0	15	0	1.16589318876733E-02
40	0	20	0	1.54537757263324E-02
40	0	25	0	2.02307913116309E-02
40	0	30	0	2.55708855438276E-02
40	0	35	0	3.06159881880364E-02
40	0	40	0	3.43696615039984E-02
40	0	45	0	3.63275141882989E-02
40	0	50	0	3.69358875961492E-02
40	0	55	0	3.74418865035329E-02
40	0	60	0	3.93908672112208E-02
40	0	65	0	4.43112234468196E-02
40	0	70	0	5.36038386028116E-02
40	0	75	0	6.80248327129008E-02
40	0	80	0	8.61222274740568E-02
40	0	85	0	0.102480325769528
40	0	89.9	0	0.109256668334563
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=10) [1/sr]
40	0	0	10	5.73025976022398E-03
40	0	5	10	6.95283688029439E-03
40	0	10	10	8.79575446657278E-03
40	0	15	10	1.14330602980724E-02
40	0	20	10	1.49758088936464E-02
40	0	25	10	0.019346985816551
40	0	30	10	2.41353714444443E-02
40	0	35	10	2.85714826696483E-02
40	0	40	10	3.18071505408231E-02
40	0	45	10	3.34475369661342E-02
40	0	50	10	3.39151807766295E-02
40	0	55	10	0.034304903968836
40	0	60	10	3.59517666128834E-02
40	0	65	10	0.040151147088257
40	0	70	10	4.80403785637915E-02
40	0	75	10	6.01505289525259E-02
40	0	80	10	7.51561038289525E-02
40	0	85	10	8.85707924274994E-02
40	0	89.9	10	9.40925048806418E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=20) [1/sr]
40	0	0	20	5.73025976022398E-03
40	0	5	20	6.87683002670552E-03
40	0	10	20	8.53925774040668E-03
40	0	15	20	1.08068397837104E-02
40	0	20	20	1.36882411394198E-02
40	0	25	20	0.017035341737018
40	0	30	20	2.04830223935679E-02
40	0	35	20	2.34880401362347E-02
40	0	40	20	0.025539541844592
40	0	45	20	2.64703520065794E-02
40	0	50	20	2.66302921042158E-02
40	0	55	20	0.02676521010546
40	0	60	20	2.77423082387121E-02
40	0	65	20	3.03566723189852E-02
40	0	70	20	3.52182876099682E-02
40	0	75	20	0.042468444928612
40	0	80	20	5.11450224130235E-02
40	0	85	20	5.86689433771556E-02
40	0	89.9	20	0.061711633255586
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=30) [1/sr]
40	0	0	30	5.73025976022398E-03
40	0	5	30	6.75731832939903E-03
40	0	10	30	8.15366439086218E-03
40	0	15	30	9.91175609023276E-03
40	0	20	30	1.19452909760035E-02
40	0	25	30	1.40739329163487E-02
40	0	30	30	1.60377101835412E-02
40	0	35	30	1.75582048195578E-02
40	0	40	30	1.84463413112138E-02
40	0	45	30	1.87121322082646E-02
40	0	50	30	1.85985878381165E-02
40	0	55	30	1.85057868546804E-02
40	0	60	30	1.88633216639074E-02
40	0	65	30	2.00301031621733E-02
40	0	70	30	2.22201246514343E-02
40	0	75	30	2.53789058625154E-02
40	0	80	30	0.028987695045953
40	0	85	30	3.19880050218216E-02
40	0	89.9	30	3.31716853460713E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=40) [1/sr]
40	0	0	40	5.73025976022398E-03
40	0	5	40	6.60375153004784E-03
40	0	10	40	7.68904294040607E-03
40	0	15	40	8.90691458355806E-03
40	0	20	40	1.01291805652038E-02
40	0	25	40	1.12084035333782E-02
40	0	30	40	1.20181881742641E-02
40	0	35	40	0.012486614687301
40	0	40	40	1.26146611199381E-02
40	0	45	40	1.24791323047842E-02
40	0	50	40	1.22184703393743E-02
40	0	55	40	1.20015710357506E-02
40	0	60	40	1.19888757513701E-02
40	0	65	40	1.22975658354017E-02
40	0	70	40	0.012971327844274
40	0	75	40	1.39464701143906E-02
40	0	80	40	1.50225996728055E-02
40	0	85	40	0.015883230526852
40	0	89.9	40	1.62146567437883E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=50) [1/sr]
40	0	0	50	5.73025976022398E-03
40	0	5	50	6.4271378588755E-03
40	0	10	50	7.19596437534193E-03
40	0	15	50	7.92886533552328E-03
40	0	20	50	8.51108128287123E-03
40	0	25	50	8.86402845363171E-03
40	0	30	50	8.97105957659652E-03
40	0	35	50	8.87129281525013E-03
40	0	40	50	8.63315715837019E-03
40	0	45	50	8.32921471197273E-03
40	0	50	50	8.02313001065794E-03
40	0	55	50	7.76613558094732E-03
40	0	60	50	7.59592826677182E-03
40	0	65	50	7.53381023129688E-03
40	0	70	50	7.57995996406451E-03
40	0	75	50	7.70934567529823E-03
40	0	80	50	7.87267049894545E-03
40	0	85	50	8.00736071214436E-03
40	0	89.9	50	8.05941113527331E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=60) [1/sr]
40	0	0	60	5.73025976022398E-03
40	0	5	60	6.23854858936796E-03
40	0	10	60	6.71608783822547E-03
40	0	15	60	7.06562440817116E-03
40	0	20	60	7.21498644338401E-03
40	0	25	60	7.14870995876746E-03
40	0	30	60	6.9095166926057E-03
40	0	35	60	6.57101330001872E-03
40	0	40	60	6.20412685931323E-03
40	0	45	60	5.85704498320077E-03
40	0	50	60	5.5523321136068E-03
40	0	55	60	0.00529423370183
40	0	60	60	5.07825910266009E-03
40	0	65	60	4.89846934329947E-03
40	0	70	60	4.75109288094161E-03
40	0	75	60	4.63507831106026E-03
40	0	80	60	4.55105971952499E-03
40	0	85	60	4.50011878675818E-03
40	0	89.9	60	4.48305466757414E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=70) [1/sr]
40	0	0	70	5.73025976022398E-03
40	0	5	70	6.04791626234143E-03
40	0	10	70	6.27765543370738E-03
40	0	15	70	6.35583541101058E-03
40	0	20	70	6.25371513141753E-03
40	0	25	70	5.99093214920087E-03
40	0	30	70	5.62417339658444E-03
40	0	35	70	5.22030494546574E-03
40	0	40	70	4.83226005315501E-03
40	0	45	70	4.4885251076468E-03
40	0	50	70	4.19523447445647E-03
40	0	55	70	3.94461987231542E-03
40	0	60	70	3.72449741300209E-03
40	0	65	70	3.52577905351979E-03
40	0	70	70	3.34645202452765E-03
40	0	75	70	3.19163228537431E-03
40	0	80	70	3.0706921232307E-03
40	0	85	70	2.99340451419558E-03
40	0	89.9	70	2.96681219264085E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=80) [1/sr]
40	0	0	80	5.73025976022398E-03
40	0	5	80	5.86329166379607E-03
40	0	10	80	5.89542202606408E-03
40	0	15	80	5.80162780808551E-03
40	0	20	80	5.58146005595165E-03
40	0	25	80	5.26098390466951E-03
40	0	30	80	4.8830387919938E-03
40	0	35	80	4.49207614085462E-03
40	0	40	80	4.12195527756085E-03
40	0	45	80	3.79107498997082E-03
40	0	50	80	3.50407108492957E-03
40	0	55	80	3.25693225223865E-03
40	0	60	80	3.04266512313622E-03
40	0	65	80	2.85573905281478E-03
40	0	70	80	2.69444305440478E-03
40	0	75	80	2.56102953749642E-03
40	0	80	80	2.46023660793719E-03
40	0	85	80	2.39721277681173E-03
40	0	89.9	80	2.37575549017264E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=90) [1/sr]
40	0	0	90	5.73025976022398E-03
40	0	5	90	5.69057505063991E-03
40	0	10	90	5.57328374183013E-03
40	0	15	90	5.38386389288212E-03
40	0	20	90	5.13186978342121E-03
40	0	25	90	4.83096917306172E-03
40	0	30	90	4.49819032712917E-03
40	0	35	90	4.15226096913111E-03
40	0	40	90	3.81138769330326E-03
40	0	45	90	3.49112049156332E-03
40	0	50	90	3.20290284021226E-03
40	0	55	90	2.95358723883426E-03
40	0	60	90	2.74582190261781E-03
40	0	65	90	2.57898543738717E-03
40	0	70	90	2.45031902619044E-03
40	0	75	90	2.3560101216526E-03
40	0	80	90	2.29211191256782E-03
40	0	85	90	2.25526909675518E-03
40	0	89.9	90	2.24325351064181E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=100) [1/sr]
40	0	0	100	5.73025976022398E-03
40	0	5	100	5.53363017621362E-03
40	0	10	100	5.3078783742838E-03
40	0	15	100	5.07417669950474E-03
40	0	20	100	4.83765059648876E-03
40	0	25	100	4.59151284770192E-03
40	0	30	100	4.32537325086088E-03
40	0	35	100	4.03418422997508E-03
40	0	40	100	3.72393423841022E-03
40	0	45	100	3.41144026814795E-03
40	0	50	100	3.11880588111135E-03
40	0	55	100	2.86612857943947E-03
40	0	60	100	2.66625673601476E-03
40	0	65	100	2.52305688282749E-03
40	0	70	100	2.4323234858685E-03
40	0	75	100	2.38387712933051E-03
40	0	80	100	2.36415622908022E-03
40	0	85	100	2.35936058757978E-03
40	0	89.9	100	2.3590630319678E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=110) [1/sr]
40	0	0	110	5.73025976022398E-03
40	0	5	110	5.39464139807679E-03
40	0	10	110	5.09203580979444E-03
40	0	15	110	4.84298713582352E-03
40	0	20	110	4.63907108241484E-03
40	0	25	110	4.45233062564248E-03
40	0	30	110	4.24933882564652E-03
40	0	35	110	4.00680585587444E-03
40	0	40	110	3.72292812991694E-03
40	0	45	110	3.41821676210817E-03
40	0	50	110	3.12544921555558E-03
40	0	55	110	2.87585477148668E-03
40	0	60	110	2.68958762671197E-03
40	0	65	110	2.57301739531636E-03
40	0	70	110	2.52029963328311E-03
40	0	75	110	2.51611995611589E-03
40	0	80	110	2.53882099013857E-03
40	0	85	110	2.56499870831255E-03
40	0	89.9	110	0.002576096006479
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=120) [1/sr]
40	0	0	120	5.73025976022398E-03
40	0	5	120	5.27457436320548E-03
40	0	10	120	4.91755321757937E-03
40	0	15	120	4.66458217760486E-03
40	0	20	120	4.48863773053557E-03
40	0	25	120	4.34334566594208E-03
40	0	30	120	4.17978489799468E-03
40	0	35	120	3.96549760017031E-03
40	0	40	120	3.69794685691081E-03
40	0	45	120	3.4033801511937E-03
40	0	50	120	3.12171225180491E-03
40	0	55	120	2.88860038655689E-03
40	0	60	120	2.72504484007724E-03
40	0	65	120	2.63588443950771E-03
40	0	70	120	2.61263136968873E-03
40	0	75	120	0.00263679135997
40	0	80	120	0.002683249010784
40	0	85	120	2.72531005700167E-03
40	0	89.9	120	2.74199718210715E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=130) [1/sr]
40	0	0	130	5.73025976022398E-03
40	0	5	130	5.17362939923421E-03
40	0	10	130	4.77712382172886E-03
40	0	15	130	4.52019217760054E-03
40	0	20	130	4.3548916431127E-03
40	0	25	130	4.22032053701832E-03
40	0	30	130	4.06085527221023E-03
40	0	35	130	3.84602888990495E-03
40	0	40	130	3.58110534363572E-03
40	0	45	130	3.29944730510301E-03
40	0	50	130	3.0422704350056E-03
40	0	55	130	2.84059199062071E-03
40	0	60	130	2.70803441574117E-03
40	0	65	130	2.64246237360232E-03
40	0	70	130	2.63078103571582E-03
40	0	75	130	2.65367739950198E-03
40	0	80	130	2.68991159351109E-03
40	0	85	130	2.72045788189718E-03
40	0	89.9	130	2.7321921656897E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=140) [1/sr]
40	0	0	140	5.73025976022398E-03
40	0	5	140	5.09161607362584E-03
40	0	10	140	4.66540487803303E-03
40	0	15	140	4.39928064226024E-03
40	0	20	140	4.22436449512747E-03
40	0	25	140	4.06959210983721E-03
40	0	30	140	3.88110015316791E-03
40	0	35	140	3.64030204244176E-03
40	0	40	140	3.36643706286504E-03
40	0	45	140	3.09932477982669E-03
40	0	50	140	2.87567415343688E-03
40	0	55	140	2.71463319399583E-03
40	0	60	140	2.61608036345257E-03
40	0	65	140	2.56630835956087E-03
40	0	70	140	2.54600968744069E-03
40	0	75	140	2.53800702082214E-03
40	0	80	140	0.002532477528017
40	0	85	140	2.52752739762477E-03
40	0	89.9	140	2.52538978460727E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=150) [1/sr]
40	0	0	150	5.73025976022398E-03
40	0	5	150	5.02821621624439E-03
40	0	10	150	4.57929751621686E-03
40	0	15	150	4.29895593784929E-03
40	0	20	150	4.0996896373502E-03
40	0	25	150	3.9048438525989E-03
40	0	30	150	3.66869103262627E-03
40	0	35	150	3.38977941287477E-03
40	0	40	150	3.10228187836082E-03
40	0	45	150	2.84960348685883E-03
40	0	50	150	2.66041804556233E-03
40	0	55	150	2.53959786030345E-03
40	0	60	150	2.4714845241296E-03
40	0	65	150	2.42930216226763E-03
40	0	70	150	2.38769007099217E-03
40	0	75	150	2.33462443519053E-03
40	0	80	150	2.2759545234094E-03
40	0	85	150	2.22914879483221E-03
40	0	89.9	150	2.21127194173835E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=160) [1/sr]
40	0	0	160	5.73025976022398E-03
40	0	5	160	4.98313512731474E-03
40	0	10	160	4.5176032009194E-03
40	0	15	160	4.22174721682926E-03
40	0	20	160	3.9937513257088E-03
40	0	25	160	3.75524746346629E-03
40	0	30	160	3.47121088633499E-03
40	0	35	160	3.15675322537237E-03
40	0	40	160	2.85749038944158E-03
40	0	45	160	2.61718098903652E-03
40	0	50	160	2.45614240952044E-03
40	0	55	160	2.36712022260655E-03
40	0	60	160	2.32149956472971E-03
40	0	65	160	2.28138985059543E-03
40	0	70	160	2.2171296347141E-03
40	0	75	160	2.1233041767337E-03
40	0	80	160	2.02059394724522E-03
40	0	85	160	1.94135645400137E-03
40	0	89.9	160	1.91175216783197E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=170) [1/sr]
40	0	0	170	5.73025976022398E-03
40	0	5	170	4.95616360918186E-03
40	0	10	170	4.4803110693901E-03
40	0	15	170	4.17252504037949E-03
40	0	20	170	3.92215886200452E-03
40	0	25	170	3.65119585264711E-03
40	0	30	170	3.33339938188167E-03
40	0	35	170	2.99533893653528E-03
40	0	40	170	2.68907421450391E-03
40	0	45	170	2.45715437676765E-03
40	0	50	170	2.31389032923653E-03
40	0	55	170	2.24441146816345E-03
40	0	60	170	2.21201575879862E-03
40	0	65	170	2.17174066650764E-03
40	0	70	170	2.09169972072448E-03
40	0	75	170	1.97189987422613E-03
40	0	80	170	1.84303452011924E-03
40	0	85	170	1.74572035646345E-03
40	0	89.9	170	1.70983583416156E-03
