type bsdf_data
format angles=deg bsdf=value scale=1
angles measured from local surface normal
AOI	0	deg.
FRED TIS integral (0-1)	8.29360721100674E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=0, AZI=0) [1/sr]
30	0	5	60	3.25284301580017E-02
30	0	10	60	0.035132089086049
30	0	15	60	3.65559616969441E-02
30	0	20	60	3.64537047860404E-02
30	0	25	60	3.49673695363462E-02
30	0	30	60	3.26188894419751E-02
30	0	35	60	3.00213558273953E-02
30	0	40	60	2.76380667704228E-02
30	0	45	60	0.025700523740895
30	0	50	60	2.42465406626972E-02
30	0	55	60	2.31986786257994E-02
30	0	60	60	2.24359851950776E-02
30	0	65	60	2.18457712069535E-02
30	0	70	60	2.13540500207596E-02
30	0	75	60	2.09346162638569E-02
30	0	80	60	2.05996394526195E-02
30	0	85	60	2.03796355607909E-02
30	0	89.9	60	2.03026571865999E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=70) [1/sr]
30	0	0	70	0.029398599594643
30	0	5	70	3.13593495405969E-02
30	0	10	70	3.25892743722985E-02
30	0	15	70	0.032710952980221
30	0	20	70	3.16410933856464E-02
30	0	25	70	2.96383123335149E-02
30	0	30	70	2.71659806929063E-02
30	0	35	70	2.46823012592293E-02
30	0	40	70	2.24966935863377E-02
30	0	45	70	2.07378779301282E-02
30	0	50	70	1.93945938832428E-02
30	0	55	70	0.018376955526213
30	0	60	70	1.75716236246957E-02
30	0	65	70	1.68837771697677E-02
30	0	70	70	1.62629036895415E-02
30	0	75	70	1.57087119652334E-02
30	0	80	70	1.52579365583719E-02
30	0	85	70	1.49604931076343E-02
30	0	89.9	70	1.48563924260953E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=80) [1/sr]
30	0	0	80	0.029398599594643
30	0	5	80	0.03020793725313
30	0	10	80	3.02921300554515E-02
30	0	15	80	2.95369822676567E-02
30	0	20	80	2.80137145314569E-02
30	0	25	80	2.59605560414639E-02
30	0	30	80	2.36907289519195E-02
30	0	35	80	2.14862114395891E-02
30	0	40	80	1.95321551679752E-02
30	0	45	80	1.79057226055927E-02
30	0	50	80	1.66005576150105E-02
30	0	55	80	1.55627210177338E-02
30	0	60	80	1.47236914470239E-02
30	0	65	80	1.40250486520766E-02
30	0	70	80	0.01343284616444
30	0	75	80	1.29407502677465E-02
30	0	80	80	1.25632971839549E-02
30	0	85	80	1.23236390765207E-02
30	0	89.9	80	1.22413001904139E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=90) [1/sr]
30	0	0	90	0.029398599594643
30	0	5	90	2.91117090476566E-02
30	0	10	90	2.82800755886699E-02
30	0	15	90	2.69854352655634E-02
30	0	20	90	2.53475641331275E-02
30	0	25	90	2.35042563220234E-02
30	0	30	90	0.021590936064458
30	0	35	90	1.97243287810678E-02
30	0	40	90	1.79927613085167E-02
30	0	45	90	1.64533854574907E-02
30	0	50	90	1.51348229300923E-02
30	0	55	90	1.40429210734247E-02
30	0	60	90	1.31674587196869E-02
30	0	65	90	1.24883565544965E-02
30	0	70	90	1.19807670504902E-02
30	0	75	90	1.16190279001755E-02
30	0	80	90	1.13797417123577E-02
30	0	85	90	1.12442318991525E-02
30	0	89.9	90	1.12004673646414E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=100) [1/sr]
30	0	0	100	0.029398599594643
30	0	5	100	2.80979210124862E-02
30	0	10	100	0.026556000558068
30	0	15	100	2.49578120921608E-02
30	0	20	100	2.33927270396221E-02
30	0	25	100	2.18697406569803E-02
30	0	30	100	2.03580664990316E-02
30	0	35	100	1.88319089701414E-02
30	0	40	100	1.73014930034436E-02
30	0	45	100	1.58192090239838E-02
30	0	50	100	1.44620887583797E-02
30	0	55	100	1.33039503492058E-02
30	0	60	100	1.23929157517087E-02
30	0	65	100	1.17419159068233E-02
30	0	70	100	1.13303040128291E-02
30	0	75	100	1.11114098580941E-02
30	0	80	100	1.10232848268244E-02
30	0	85	100	1.10027238597592E-02
30	0	89.9	100	1.10018511196273E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=110) [1/sr]
30	0	0	110	0.029398599594643
30	0	5	110	2.71849278432168E-02
30	0	10	110	2.51018958301463E-02
30	0	15	110	2.33442459258667E-02
30	0	20	110	2.19231309060009E-02
30	0	25	110	2.07236805796082E-02
30	0	30	110	1.95805042602743E-02
30	0	35	110	1.83552908166226E-02
30	0	40	110	1.69973553025861E-02
30	0	45	110	1.55610357898827E-02
30	0	50	110	1.41712975908096E-02
30	0	55	110	1.29626902981936E-02
30	0	60	110	1.20298757744132E-02
30	0	65	110	0.01140831642882
30	0	70	110	1.10780698699327E-02
30	0	75	110	1.09761903175077E-02
30	0	80	110	1.10116528682907E-02
30	0	85	110	1.10858203644755E-02
30	0	89.9	110	1.11205315038068E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=120) [1/sr]
30	0	0	120	0.029398599594643
30	0	5	120	2.63841467023209E-02
30	0	10	120	2.38915443359101E-02
30	0	15	120	2.20473515293047E-02
30	0	20	120	2.07615046421109E-02
30	0	25	120	1.98151674393782E-02
30	0	30	120	1.89472605955511E-02
30	0	35	120	1.79444866284285E-02
30	0	40	120	1.67191395919787E-02
30	0	45	120	1.53326496144843E-02
30	0	50	120	1.39453760315976E-02
30	0	55	120	1.27295660486237E-02
30	0	60	120	1.18032624521605E-02
30	0	65	120	1.12093159510506E-02
30	0	70	120	1.09247474755899E-02
30	0	75	120	1.08781042785545E-02
30	0	80	120	1.09668655075401E-02
30	0	85	120	1.10799075111407E-02
30	0	89.9	120	1.11288981156801E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=130) [1/sr]
30	0	0	130	0.029398599594643
30	0	5	130	2.57020956655425E-02
30	0	10	130	2.28992265228616E-02
30	0	15	130	0.020994672081104
30	0	20	130	1.97911417790566E-02
30	0	25	130	1.89888948209719E-02
30	0	30	130	1.82692571347746E-02
30	0	35	130	1.73855230418057E-02
30	0	40	130	1.62434210888409E-02
30	0	45	130	1.49173066020228E-02
30	0	50	130	1.35828929650384E-02
30	0	55	130	1.24173695485234E-02
30	0	60	130	1.15328194363783E-02
30	0	65	130	1.09620988819862E-02
30	0	70	130	0.010675141240507
30	0	75	130	1.06010560371475E-02
30	0	80	130	1.06478773304188E-02
30	0	85	130	1.07230508157378E-02
30	0	89.9	130	1.07567995945457E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=140) [1/sr]
30	0	0	140	0.029398599594643
30	0	5	140	2.51421620992994E-02
30	0	10	140	2.21045335337976E-02
30	0	15	140	0.020142342018588
30	0	20	140	1.89568203205183E-02
30	0	25	140	1.81888352503301E-02
30	0	30	140	1.74943901639493E-02
30	0	35	140	0.016630594712643
30	0	40	140	1.55244006126717E-02
30	0	45	140	1.42669389615526E-02
30	0	50	140	1.30291428510006E-02
30	0	55	140	1.19630859150022E-02
30	0	60	140	0.011149281055158
30	0	65	140	1.05958693923626E-02
30	0	70	140	1.02630225562307E-02
30	0	75	140	1.00898620545389E-02
30	0	80	140	1.00151445753055E-02
30	0	85	140	9.99026885533153E-03
30	0	89.9	140	9.98529502284724E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=150) [1/sr]
30	0	0	150	0.029398599594643
30	0	5	150	2.47059382710983E-02
30	0	10	150	2.14939594137826E-02
30	0	15	150	1.94719780040591E-02
30	0	20	150	0.018254355245132
30	0	25	150	1.74416046943667E-02
30	0	30	150	1.66876898577157E-02
30	0	35	150	1.57776628504411E-02
30	0	40	150	1.46747641305051E-02
30	0	45	150	1.34858683864819E-02
30	0	50	150	1.23637831746651E-02
30	0	55	150	1.14191486790714E-02
30	0	60	150	1.06878760653054E-02
30	0	65	150	1.01461312067778E-02
30	0	70	150	9.74449648745543E-03
30	0	75	150	9.43985648979121E-03
30	0	80	150	9.21301350803543E-03
30	0	85	150	9.06785551155912E-03
30	0	89.9	150	9.01733405068786E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=160) [1/sr]
30	0	0	160	0.029398599594643
30	0	5	160	0.024394104850504
30	0	10	160	2.10602287316695E-02
30	0	15	160	1.89831061249422E-02
30	0	20	160	1.77113493782153E-02
30	0	25	160	1.68211462877086E-02
30	0	30	160	1.59767634079115E-02
30	0	35	160	1.49982764138374E-02
30	0	40	160	1.38848435453399E-02
30	0	45	160	1.27540971851137E-02
30	0	50	160	1.17371900866002E-02
30	0	55	160	1.09036094829433E-02
30	0	60	160	1.02465935365468E-02
30	0	65	160	9.71222910533203E-03
30	0	70	160	9.2440600286718E-03
30	0	75	160	8.81944704846064E-03
30	0	80	160	8.46005764764373E-03
30	0	85	160	8.2141084942244E-03
30	0	89.9	160	8.12628778440426E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=170) [1/sr]
30	0	0	170	0.029398599594643
30	0	5	170	0.024206935281145
30	0	10	170	2.08004137580423E-02
30	0	15	170	1.86839227060737E-02
30	0	20	170	1.73654482023289E-02
30	0	25	170	1.64090437215264E-02
30	0	30	170	1.54906704141351E-02
30	0	35	170	1.44575831175571E-02
30	0	40	170	1.33335975275267E-02
30	0	45	170	1.22416132329144E-02
30	0	50	170	1.12962499946343E-02
30	0	55	170	1.05383319153652E-02
30	0	60	170	9.93164425851367E-03
30	0	65	170	9.40147756043136E-03
30	0	70	170	8.88753708567565E-03
30	0	75	170	8.38337473734945E-03
30	0	80	170	7.93939624447666E-03
30	0	85	170	7.63135387215602E-03
30	0	89.9	170	7.5210470669509E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=30, AZI=180) [1/sr]
30	0	0	180	0.029398599594643
30	0	5	180	2.41445358530049E-02
30	0	10	180	2.07138214910832E-02
30	0	15	180	1.85830278053681E-02
30	0	20	180	1.72464473779687E-02
30	0	25	180	0.016264590001189
30	0	30	180	1.53183236213147E-02
30	0	35	180	1.42649677571221E-02
30	0	40	180	1.31369234878086E-02
30	0	45	180	1.20585171212867E-02
30	0	50	180	1.11382831995892E-02
30	0	55	180	1.04069439881166E-02
30	0	60	180	9.81791617793399E-03
30	0	65	180	9.28913967995841E-03
30	0	70	180	8.75916543092713E-03
30	0	75	180	8.22766785124845E-03
30	0	80	180	7.75527617022651E-03
30	0	85	180	7.42683045152903E-03
30	0	89.9	180	7.30923663474443E-03
AOI	40	deg.
FRED TIS integral (0-1)	0.113654661420373
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=0) [1/sr]
40	0	0	0	2.29210390408959E-02
40	0	5	0	2.79157187212221E-02
40	0	10	0	3.55434725898912E-02
40	0	15	0	4.66357275506931E-02
40	0	20	0	6.18151029053294E-02
40	0	25	0	8.09231652465236E-02
40	0	30	0	0.10228354217531
40	0	35	0	0.122463952752146
40	0	40	0	0.137478646015993
40	0	45	0	0.145310056753195
40	0	50	0	0.147743550384597
40	0	55	0	0.149767546014132
40	0	60	0	0.157563468844883
40	0	65	0	0.177244893787278
40	0	70	0	0.214415354411247
40	0	75	0	0.272099330851603
40	0	80	0	0.344488909896227
40	0	85	0	0.409921303078111
40	0	89.9	0	0.437026673338251
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=10) [1/sr]
40	0	0	10	2.29210390408959E-02
40	0	5	10	2.78113475211775E-02
40	0	10	10	0.035183017866291
40	0	15	10	4.57322411922898E-02
40	0	20	10	5.99032355745854E-02
40	0	25	10	7.73879432662042E-02
40	0	30	10	9.65414857777771E-02
40	0	35	10	0.114285930678593
40	0	40	10	0.127228602163293
40	0	45	10	0.133790147864537
40	0	50	10	0.135660723106518
40	0	55	10	0.137219615875344
40	0	60	10	0.143807066451534
40	0	65	10	0.160604588353028
40	0	70	10	0.192161514255166
40	0	75	10	0.240602115810104
40	0	80	10	0.30062441531581
40	0	85	10	0.354283169709996
40	0	89.9	10	0.376370019522567
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=20) [1/sr]
40	0	0	20	2.29210390408959E-02
40	0	5	20	0.027507320106822
40	0	10	20	3.41570309616266E-02
40	0	15	20	4.32273591348415E-02
40	0	20	20	5.47529645576792E-02
40	0	25	20	6.81413669480721E-02
40	0	30	20	8.19320895742716E-02
40	0	35	20	9.39521605449387E-02
40	0	40	20	0.102158167378368
40	0	45	20	0.105881408026318
40	0	50	20	0.106521168416863
40	0	55	20	0.10706084042184
40	0	60	20	0.110969232954848
40	0	65	20	0.121426689275941
40	0	70	20	0.140873150439873
40	0	75	20	0.169873779714448
40	0	80	20	0.204580089652094
40	0	85	20	0.234675773508622
40	0	89.9	20	0.246846533022344
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=30) [1/sr]
40	0	0	30	2.29210390408959E-02
40	0	5	30	2.70292733175961E-02
40	0	10	30	3.26146575634486E-02
40	0	15	30	0.039647024360931
40	0	20	30	0.047781163904014
40	0	25	30	5.62957316653949E-02
40	0	30	30	6.41508407341648E-02
40	0	35	30	7.02328192782313E-02
40	0	40	30	7.37853652448553E-02
40	0	45	30	7.48485288330585E-02
40	0	50	30	7.43943513524658E-02
40	0	55	30	7.40231474187217E-02
40	0	60	30	7.54532866556295E-02
40	0	65	30	8.01204126486934E-02
40	0	70	30	8.88804986057372E-02
40	0	75	30	0.101515623450062
40	0	80	30	0.115950780183812
40	0	85	30	0.127952020087287
40	0	89.9	30	0.132686741384285
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=40) [1/sr]
40	0	0	40	2.29210390408959E-02
40	0	5	40	2.64150061201913E-02
40	0	10	40	3.07561717616242E-02
40	0	15	40	3.56276583342323E-02
40	0	20	40	0.040516722260815
40	0	25	40	0.044833614133513
40	0	30	40	4.80727526970562E-02
40	0	35	40	4.99464587492041E-02
40	0	40	40	5.04586444797522E-02
40	0	45	40	4.99165292191368E-02
40	0	50	40	4.88738813574972E-02
40	0	55	40	4.80062841430024E-02
40	0	60	40	4.79555030054804E-02
40	0	65	40	4.91902633416068E-02
40	0	70	40	0.051885311377096
40	0	75	40	5.57858804575624E-02
40	0	80	40	6.00903986912219E-02
40	0	85	40	6.35329221074078E-02
40	0	89.9	40	6.48586269751533E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=50) [1/sr]
40	0	0	50	2.29210390408959E-02
40	0	5	50	2.57085514355019E-02
40	0	10	50	2.87838575013677E-02
40	0	15	50	3.17154613420931E-02
40	0	20	50	3.40443251314849E-02
40	0	25	50	3.54561138145269E-02
40	0	30	50	3.58842383063861E-02
40	0	35	50	3.54851712610006E-02
40	0	40	50	3.45326286334807E-02
40	0	45	50	3.33168588478909E-02
40	0	50	50	3.20925200426317E-02
40	0	55	50	3.10645423237893E-02
40	0	60	50	3.03837130670873E-02
40	0	65	50	3.01352409251875E-02
40	0	70	50	3.03198398562581E-02
40	0	75	50	3.08373827011929E-02
40	0	80	50	3.14906819957818E-02
40	0	85	50	3.20294428485774E-02
40	0	89.9	50	3.22376445410932E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=60) [1/sr]
40	0	0	60	2.29210390408959E-02
40	0	5	60	2.49541943574718E-02
40	0	10	60	2.68643513529018E-02
40	0	15	60	2.82624976326847E-02
40	0	20	60	0.028859945773536
40	0	25	60	2.85948398350699E-02
40	0	30	60	2.76380667704228E-02
40	0	35	60	2.62840532000749E-02
40	0	40	60	2.48165074372529E-02
40	0	45	60	2.34281799328031E-02
40	0	50	60	2.22093284544272E-02
40	0	55	60	0.02117693480732
40	0	60	60	2.03130364106404E-02
40	0	65	60	1.95938773731979E-02
40	0	70	60	1.90043715237665E-02
40	0	75	60	1.85403132442411E-02
40	0	80	60	1.82042388780999E-02
40	0	85	60	1.80004751470327E-02
40	0	89.9	60	1.79322186702966E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=70) [1/sr]
40	0	0	70	2.29210390408959E-02
40	0	5	70	2.41916650493657E-02
40	0	10	70	2.51106217348295E-02
40	0	15	70	2.54233416440423E-02
40	0	20	70	2.50148605256701E-02
40	0	25	70	2.39637285968035E-02
40	0	30	70	2.24966935863377E-02
40	0	35	70	0.020881219781863
40	0	40	70	0.01932904021262
40	0	45	70	1.79541004305872E-02
40	0	50	70	1.67809378978259E-02
40	0	55	70	1.57784794892617E-02
40	0	60	70	1.48979896520084E-02
40	0	65	70	1.41031162140792E-02
40	0	70	70	1.33858080981106E-02
40	0	75	70	1.27665291414973E-02
40	0	80	70	1.22827684929228E-02
40	0	85	70	1.19736180567823E-02
40	0	89.9	70	1.18672487705634E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=80) [1/sr]
40	0	0	80	2.29210390408959E-02
40	0	5	80	2.34531666551843E-02
40	0	10	80	2.35816881042562E-02
40	0	15	80	0.023206511232342
40	0	20	80	2.23258402238066E-02
40	0	25	80	2.10439356186781E-02
40	0	30	80	1.95321551679752E-02
40	0	35	80	1.79683045634185E-02
40	0	40	80	1.64878211102434E-02
40	0	45	80	1.51642999598832E-02
40	0	50	80	1.40162843397183E-02
40	0	55	80	1.30277290089546E-02
40	0	60	80	1.21706604925449E-02
40	0	65	80	1.14229562112591E-02
40	0	70	80	1.07777722176191E-02
40	0	75	80	1.02441181499857E-02
40	0	80	80	9.84094643174876E-03
40	0	85	80	9.58885110724687E-03
40	0	89.9	80	9.50302196069057E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=90) [1/sr]
40	0	0	90	2.29210390408959E-02
40	0	5	90	2.27623002025596E-02
40	0	10	90	2.22931349673204E-02
40	0	15	90	2.15354555715285E-02
40	0	20	90	2.05274791336848E-02
40	0	25	90	1.93238766922469E-02
40	0	30	90	1.79927613085167E-02
40	0	35	90	1.66090438765245E-02
40	0	40	90	0.015245550773213
40	0	45	90	1.39644819662533E-02
40	0	50	90	0.012811611360849
40	0	55	90	1.18143489553371E-02
40	0	60	90	1.09832876104712E-02
40	0	65	90	1.03159417495487E-02
40	0	70	90	9.80127610476177E-03
40	0	75	90	9.42404048661042E-03
40	0	80	90	9.1684476502713E-03
40	0	85	90	9.02107638702072E-03
40	0	89.9	90	8.97301404256723E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=100) [1/sr]
40	0	0	100	2.29210390408959E-02
40	0	5	100	2.21345207048544E-02
40	0	10	100	2.12315134971351E-02
40	0	15	100	0.020296706798019
40	0	20	100	0.019350602385955
40	0	25	100	1.83660513908077E-02
40	0	30	100	1.73014930034435E-02
40	0	35	100	1.61367369199003E-02
40	0	40	100	1.48957369536409E-02
40	0	45	100	1.36457610725918E-02
40	0	50	100	1.24752235244454E-02
40	0	55	100	1.14645143177579E-02
40	0	60	100	0.010665026944059
40	0	65	100	1.00922275313099E-02
40	0	70	100	9.72929394347401E-03
40	0	75	100	9.53550851732205E-03
40	0	80	100	9.45662491632087E-03
40	0	85	100	9.43744235031909E-03
40	0	89.9	100	9.43625212787119E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=110) [1/sr]
40	0	0	110	2.29210390408959E-02
40	0	5	110	2.15785655923071E-02
40	0	10	110	2.03681432391777E-02
40	0	15	110	1.93719485432941E-02
40	0	20	110	1.85562843296594E-02
40	0	25	110	1.78093225025699E-02
40	0	30	110	1.69973553025861E-02
40	0	35	110	1.60272234234978E-02
40	0	40	110	1.48917125196678E-02
40	0	45	110	1.36728670484327E-02
40	0	50	110	1.25017968622223E-02
40	0	55	110	1.15034190859468E-02
40	0	60	110	1.07583505068479E-02
40	0	65	110	1.02920695812654E-02
40	0	70	110	1.00811985331325E-02
40	0	75	110	1.00644798244636E-02
40	0	80	110	1.01552839605543E-02
40	0	85	110	1.02599948332501E-02
40	0	89.9	110	0.010304384025916
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=120) [1/sr]
40	0	0	120	2.29210390408959E-02
40	0	5	120	2.10982974528219E-02
40	0	10	120	1.96702128703174E-02
40	0	15	120	1.86583287104194E-02
40	0	20	120	1.79545509221422E-02
40	0	25	120	1.73733826637683E-02
40	0	30	120	1.67191395919787E-02
40	0	35	120	1.58619904006812E-02
40	0	40	120	1.47917874276432E-02
40	0	45	120	1.36135206047748E-02
40	0	50	120	1.24868490072196E-02
40	0	55	120	1.15544015462276E-02
40	0	60	120	1.09001793603089E-02
40	0	65	120	1.05435377580309E-02
40	0	70	120	1.04505254787549E-02
40	0	75	120	0.01054716543988
40	0	80	120	0.010732996043136
40	0	85	120	1.09012402280067E-02
40	0	89.9	120	1.09679887284286E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=130) [1/sr]
40	0	0	130	2.29210390408959E-02
40	0	5	130	2.06945175969368E-02
40	0	10	130	1.91084952869154E-02
40	0	15	130	1.80807687104022E-02
40	0	20	130	1.74195665724508E-02
40	0	25	130	1.68812821480733E-02
40	0	30	130	1.62434210888409E-02
40	0	35	130	1.53841155596198E-02
40	0	40	130	1.43244213745429E-02
40	0	45	130	0.013197789220412
40	0	50	130	1.21690817400224E-02
40	0	55	130	1.13623679624829E-02
40	0	60	130	1.08321376629647E-02
40	0	65	130	1.05698494944093E-02
40	0	70	130	1.05231241428633E-02
40	0	75	130	1.06147095980079E-02
40	0	80	130	1.07596463740444E-02
40	0	85	130	1.08818315275887E-02
40	0	89.9	130	1.09287686627588E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=140) [1/sr]
40	0	0	140	2.29210390408959E-02
40	0	5	140	2.03664642945033E-02
40	0	10	140	1.86616195121321E-02
40	0	15	140	1.75971225690409E-02
40	0	20	140	1.68974579805099E-02
40	0	25	140	1.62783684393489E-02
40	0	30	140	1.55244006126716E-02
40	0	35	140	0.014561208169767
40	0	40	140	1.34657482514602E-02
40	0	45	140	1.23972991193068E-02
40	0	50	140	1.15026966137475E-02
40	0	55	140	1.08585327759833E-02
40	0	60	140	1.04643214538103E-02
40	0	65	140	1.02652334382435E-02
40	0	70	140	1.01840387497628E-02
40	0	75	140	1.01520280832886E-02
40	0	80	140	0.010129910112068
40	0	85	140	0.010110109590499
40	0	89.9	140	1.01015591384291E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=150) [1/sr]
40	0	0	150	2.29210390408959E-02
40	0	5	150	2.01128648649775E-02
40	0	10	150	1.83171900648674E-02
40	0	15	150	1.71958237513971E-02
40	0	20	150	1.63987585494008E-02
40	0	25	150	1.56193754103956E-02
40	0	30	150	1.46747641305051E-02
40	0	35	150	1.35591176514991E-02
40	0	40	150	1.24091275134433E-02
40	0	45	150	1.13984139474353E-02
40	0	50	150	1.06416721822493E-02
40	0	55	150	1.01583914412138E-02
40	0	60	150	9.88593809651842E-03
40	0	65	150	9.71720864907051E-03
40	0	70	150	9.55076028396869E-03
40	0	75	150	9.33849774076213E-03
40	0	80	150	9.10381809363759E-03
40	0	85	150	8.91659517932883E-03
40	0	89.9	150	8.84508776695342E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=160) [1/sr]
40	0	0	160	2.29210390408959E-02
40	0	5	160	1.99325405092589E-02
40	0	10	160	1.80704128036776E-02
40	0	15	160	0.016886988867317
40	0	20	160	1.59750053028352E-02
40	0	25	160	1.50209898538652E-02
40	0	30	160	0.01388484354534
40	0	35	160	1.26270129014895E-02
40	0	40	160	1.14299615577663E-02
40	0	45	160	1.04687239561461E-02
40	0	50	160	9.82456963808174E-03
40	0	55	160	9.46848089042621E-03
40	0	60	160	9.28599825891885E-03
40	0	65	160	9.12555940238171E-03
40	0	70	160	8.8685185388564E-03
40	0	75	160	8.49321670693479E-03
40	0	80	160	8.08237578898088E-03
40	0	85	160	7.76542581600548E-03
40	0	89.9	160	7.64700867132787E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=170) [1/sr]
40	0	0	170	2.29210390408959E-02
40	0	5	170	1.98246544367274E-02
40	0	10	170	1.79212442775603E-02
40	0	15	170	0.016690100161518
40	0	20	170	0.015688635448018
40	0	25	170	1.46047834105884E-02
40	0	30	170	1.33335975275267E-02
40	0	35	170	1.19813557461411E-02
40	0	40	170	1.07562968580156E-02
40	0	45	170	9.82861750707061E-03
40	0	50	170	9.25556131694612E-03
40	0	55	170	8.97764587265382E-03
40	0	60	170	8.84806303519449E-03
40	0	65	170	8.68696266603055E-03
40	0	70	170	8.36679888289791E-03
40	0	75	170	7.88759949690451E-03
40	0	80	170	7.37213808047697E-03
40	0	85	170	6.98288142585375E-03
40	0	89.9	170	6.83934333664624E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=180) [1/sr]
40	0	0	180	2.29210390408959E-02
40	0	5	180	1.97887409108615E-02
40	0	10	180	1.78712506863245E-02
40	0	15	180	0.01662225644816
40	0	20	180	1.55873367698863E-02
40	0	25	180	1.44560555498181E-02
40	0	30	180	1.31369234878086E-02
40	0	35	180	1.17523309748888E-02
40	0	40	180	1.05184394906579E-02
40	0	45	180	9.60265588151481E-03
40	0	50	180	9.05361624027103E-03
40	0	55	180	8.80168343625413E-03
40	0	60	180	8.68929003939969E-03
40	0	65	180	8.5270724694573E-03
40	0	70	180	8.1849294077534E-03
40	0	75	180	7.67115873934432E-03
40	0	80	180	7.12235927361471E-03
40	0	85	180	6.71102515495636E-03
40	0	89.9	180	6.56003350546003E-03
AOI	50	deg.
FRED TIS integral (0-1)	0.143225295149784
